Player,Tm,PTS,Points_Running_Avg,player_points_line,Date,Place,Opp,TRB,AST,Rebounds_Running_Avg,Assists_Running_Avg,player_assists_line,player_rebounds_line
CJ McCollum,NOP,22,19.643,17.5,2024-01-17,,CHO,5.0,6.0,4.321,5.107,3.5,3.5
CJ McCollum,NOP,13,19.414,18.5,2024-01-19,,PHO,4.0,4.0,4.31,5.069,4.5,4.5
CJ McCollum,NOP,33,19.867,17.5,2024-01-23,,UTA,5.0,2.0,4.333,4.967,4.5,4.5
CJ McCollum,NOP,12,19.613,17.5,2024-01-26,,OKC,6.0,3.0,4.387,4.903,4.5,4.5
CJ McCollum,NOP,7,19.219,17.5,2024-01-27,Away,MIL,1.0,4.0,4.281,4.875,4.5,4.5
CJ McCollum,NOP,16,19.121,16.5,2024-01-29,Away,BOS,2.0,2.0,4.212,4.788,4.5,3.5
Zion Williamson,NOP,13,22.043,22.5,2023-12-19,,MEM,3.0,4.0,5.783,4.565,4.5,6.5
Zion Williamson,NOP,23,22.32,22.5,2023-12-26,,MEM,11.0,1.0,6.08,4.4,4.5,6.5
Zion Williamson,NOP,21,22.269,23.5,2023-12-28,,UTA,10.0,8.0,6.231,4.538,4.5,6.5
Zion Williamson,NOP,26,22.407,22.5,2023-12-31,,LAL,4.0,6.0,6.148,4.593,4.5,6.5
Zion Williamson,NOP,10,21.964,22.5,2024-01-02,,BRK,3.0,5.0,6.036,4.607,4.5,6.5
Zion Williamson,NOP,12,21.8,22.5,2024-01-05,,LAC,6.0,1.0,5.967,4.533,4.5,6.5
Zion Williamson,NOP,30,22.212,23.5,2024-01-15,Away,DAL,1.0,3.0,5.788,4.576,4.5,6.5
Zion Williamson,NOP,13,21.941,21.5,2024-01-17,,CHO,5.0,9.0,5.765,4.706,4.5,5.5
Zion Williamson,NOP,24,22.0,23.5,2024-01-19,,PHO,3.0,1.0,5.686,4.6,4.5,5.5
Zion Williamson,NOP,17,21.861,24.5,2024-01-23,,UTA,3.0,11.0,5.611,4.778,4.5,5.5
Zion Williamson,NOP,23,21.892,21.5,2024-01-27,Away,MIL,2.0,2.0,5.514,4.703,4.5,5.5
Zion Williamson,NOP,26,22.0,20.5,2024-01-29,Away,BOS,4.0,3.0,5.474,4.658,4.5,4.5
Herbert Jones,NOP,7,11.16,9.5,2023-12-19,,MEM,1.0,2.0,4.12,2.72,2.5,3.5
Herbert Jones,NOP,4,10.571,8.5,2023-12-26,,MEM,3.0,3.0,3.929,2.714,2.5,3.5
Herbert Jones,NOP,6,10.414,8.5,2023-12-28,,UTA,3.0,1.0,3.897,2.655,2.5,3.5
Herbert Jones,NOP,9,10.727,9.5,2024-01-05,,LAC,0.0,2.0,3.758,2.515,2.5,3.5
Herbert Jones,NOP,9,10.676,10.5,2024-01-07,Away,SAC,3.0,2.0,3.735,2.5,2.5,3.5
Herbert Jones,NOP,12,10.714,10.5,2024-01-10,Away,GSW,5.0,4.0,3.771,2.543,2.5,3.5
Herbert Jones,NOP,10,10.737,9.5,2024-01-15,Away,DAL,3.0,3.0,3.711,2.526,,3.5
Herbert Jones,NOP,9,10.692,8.5,2024-01-17,,CHO,1.0,1.0,3.641,2.487,2.5,3.5
Herbert Jones,NOP,9,10.65,9.5,2024-01-19,,PHO,3.0,2.0,3.625,2.475,,2.5
Herbert Jones,NOP,22,10.927,9.5,2024-01-23,,UTA,5.0,5.0,3.659,2.537,,2.5
Herbert Jones,NOP,14,11.0,9.5,2024-01-26,,OKC,4.0,1.0,3.667,2.5,,3.5
Herbert Jones,NOP,9,10.953,9.5,2024-01-27,Away,MIL,0.0,0.0,3.581,2.442,,3.5
Herbert Jones,NOP,9,10.909,9.5,2024-01-29,Away,BOS,3.0,4.0,3.568,2.477,,3.5
Jalen Brunson,NYK,16,25.259,25.5,2023-12-20,Away,BRK,7.0,8.0,4.0,5.852,6.5,3.5
Jalen Brunson,NYK,36,25.643,24.5,2023-12-23,,MIL,3.0,7.0,3.964,5.893,6.5,3.5
Jalen Brunson,NYK,38,26.069,26.5,2023-12-25,,MIL,4.0,6.0,3.966,5.897,6.5,3.5
Jalen Brunson,NYK,24,26.0,26.5,2023-12-27,Away,OKC,4.0,7.0,3.967,5.933,6.5,3.5
Jalen Brunson,NYK,20,25.806,26.5,2023-12-29,Away,ORL,7.0,8.0,4.065,6.0,6.5,3.5
Jalen Brunson,NYK,16,25.576,26.5,2024-01-01,,MIN,4.0,14.0,3.97,6.242,6.5,3.5
Jalen Brunson,NYK,31,25.735,25.5,2024-01-03,,CHI,3.0,13.0,3.941,6.441,6.5,4.5
Jalen Brunson,NYK,29,25.829,26.5,2024-01-05,Away,PHI,3.0,2.0,3.914,6.314,7.5,3.5
Jalen Brunson,NYK,33,26.028,26.5,2024-01-06,Away,WAS,3.0,8.0,3.889,6.361,7.5,3.5
Jalen Brunson,NYK,12,25.649,27.5,2024-01-09,,POR,3.0,7.0,3.865,6.378,7.5,3.5
Jalen Brunson,NYK,30,25.763,26.5,2024-01-11,Away,DAL,2.0,8.0,3.816,6.421,7.5,3.5
Jalen Brunson,NYK,30,25.872,26.5,2024-01-17,,HOU,3.0,7.0,3.795,6.436,6.5,3.5
Jalen Brunson,NYK,41,26.25,28.5,2024-01-18,,WAS,8.0,8.0,3.9,6.475,7.5,3.5
Jalen Brunson,NYK,38,26.537,28.5,2024-01-20,,TOR,5.0,9.0,3.927,6.537,7.5,3.5
Jalen Brunson,NYK,30,26.619,28.5,2024-01-23,Away,BRK,3.0,4.0,3.905,6.476,7.5,3.5
Jalen Brunson,NYK,21,26.488,28.5,2024-01-25,,DEN,1.0,4.0,3.837,6.419,7.5,3.5
Jalen Brunson,NYK,32,26.614,27.5,2024-01-27,,MIA,5.0,8.0,3.864,6.455,6.5,3.5
Jalen Brunson,NYK,32,26.733,31.5,2024-01-29,Away,CHO,4.0,7.0,3.867,6.467,7.5,3.5
Jalen Brunson,NYK,29,26.783,32.5,2024-01-30,,UTA,3.0,9.0,3.848,6.522,7.5,3.5
OG Anunoby,TOR,9,14.739,13.5,2023-12-20,,DEN,1.0,3.0,4.0,2.522,2.5,3.5
OG Anunoby,TOR,9,14.739,13.5,2023-12-20,,DEN,1.0,3.0,4.0,2.522,2.5,3.5
OG Anunoby,TOR,9,14.739,13.5,2023-12-20,,DEN,1.0,3.0,4.109,2.359,2.5,3.5
OG Anunoby,TOR,9,14.739,13.5,2023-12-20,,DEN,1.0,3.0,4.109,2.359,2.5,3.5
OG Anunoby,TOR,9,14.739,13.5,2023-12-20,,DEN,1.0,3.0,4.0,2.522,2.5,3.5
OG Anunoby,TOR,9,14.739,13.5,2023-12-20,,DEN,1.0,3.0,4.0,2.522,2.5,3.5
OG Anunoby,TOR,9,14.739,13.5,2023-12-20,,DEN,1.0,3.0,4.109,2.359,2.5,3.5
OG Anunoby,TOR,9,14.739,13.5,2023-12-20,,DEN,1.0,3.0,4.109,2.359,2.5,3.5
OG Anunoby,TOR,9,14.739,13.5,2023-12-20,,DEN,1.0,3.0,4.0,2.522,2.5,3.5
OG Anunoby,TOR,9,14.739,13.5,2023-12-20,,DEN,1.0,3.0,4.0,2.522,2.5,3.5
OG Anunoby,TOR,9,14.739,13.5,2023-12-20,,DEN,1.0,3.0,4.109,2.359,2.5,3.5
OG Anunoby,TOR,9,14.739,13.5,2023-12-20,,DEN,1.0,3.0,4.109,2.359,2.5,3.5
OG Anunoby,TOR,9,14.739,13.5,2023-12-20,,DEN,1.0,3.0,4.0,2.522,2.5,3.5
OG Anunoby,TOR,9,14.739,13.5,2023-12-20,,DEN,1.0,3.0,4.0,2.522,2.5,3.5
OG Anunoby,TOR,9,14.739,13.5,2023-12-20,,DEN,1.0,3.0,4.109,2.359,2.5,3.5
OG Anunoby,TOR,9,14.739,13.5,2023-12-20,,DEN,1.0,3.0,4.109,2.359,2.5,3.5
OG Anunoby,TOR,9,14.739,13.5,2023-12-20,,DEN,1.0,3.0,4.0,2.522,2.5,3.5
OG Anunoby,TOR,9,14.739,13.5,2023-12-20,,DEN,1.0,3.0,4.0,2.522,2.5,3.5
OG Anunoby,TOR,9,14.739,13.5,2023-12-20,,DEN,1.0,3.0,4.109,2.359,2.5,3.5
OG Anunoby,TOR,9,14.739,13.5,2023-12-20,,DEN,1.0,3.0,4.109,2.359,2.5,3.5
OG Anunoby,TOR,9,14.739,13.5,2023-12-20,,DEN,1.0,3.0,4.0,2.522,2.5,3.5
OG Anunoby,TOR,9,14.739,13.5,2023-12-20,,DEN,1.0,3.0,4.0,2.522,2.5,3.5
OG Anunoby,TOR,9,14.739,13.5,2023-12-20,,DEN,1.0,3.0,4.109,2.359,2.5,3.5
OG Anunoby,TOR,9,14.739,13.5,2023-12-20,,DEN,1.0,3.0,4.109,2.359,2.5,3.5
OG Anunoby,TOR,9,14.739,13.5,2023-12-20,,DEN,1.0,3.0,4.0,2.522,2.5,3.5
OG Anunoby,TOR,9,14.739,13.5,2023-12-20,,DEN,1.0,3.0,4.0,2.522,2.5,3.5
OG Anunoby,TOR,9,14.739,13.5,2023-12-20,,DEN,1.0,3.0,4.109,2.359,2.5,3.5
OG Anunoby,TOR,9,14.739,13.5,2023-12-20,,DEN,1.0,3.0,4.109,2.359,2.5,3.5
OG Anunoby,TOR,9,14.739,13.5,2023-12-20,,DEN,1.0,3.0,4.0,2.522,2.5,3.5
OG Anunoby,TOR,9,14.739,13.5,2023-12-20,,DEN,1.0,3.0,4.0,2.522,2.5,3.5
OG Anunoby,TOR,9,14.739,13.5,2023-12-20,,DEN,1.0,3.0,4.109,2.359,2.5,3.5
OG Anunoby,TOR,9,14.739,13.5,2023-12-20,,DEN,1.0,3.0,4.109,2.359,2.5,3.5
OG Anunoby,TOR,9,14.739,13.5,2023-12-20,,DEN,1.0,3.0,4.0,2.522,2.5,3.5
OG Anunoby,TOR,9,14.739,13.5,2023-12-20,,DEN,1.0,3.0,4.0,2.522,2.5,3.5
OG Anunoby,TOR,9,14.739,13.5,2023-12-20,,DEN,1.0,3.0,4.109,2.359,2.5,3.5
OG Anunoby,TOR,9,14.739,13.5,2023-12-20,,DEN,1.0,3.0,4.109,2.359,2.5,3.5
OG Anunoby,TOR,9,14.739,13.5,2023-12-20,,DEN,1.0,3.0,4.0,2.522,2.5,3.5
OG Anunoby,TOR,9,14.739,13.5,2023-12-20,,DEN,1.0,3.0,4.0,2.522,2.5,3.5
OG Anunoby,TOR,9,14.739,13.5,2023-12-20,,DEN,1.0,3.0,4.109,2.359,2.5,3.5
OG Anunoby,TOR,9,14.739,13.5,2023-12-20,,DEN,1.0,3.0,4.109,2.359,2.5,3.5
OG Anunoby,TOR,9,14.739,13.5,2023-12-20,,DEN,1.0,3.0,4.0,2.522,2.5,3.5
OG Anunoby,TOR,9,14.739,13.5,2023-12-20,,DEN,1.0,3.0,4.0,2.522,2.5,3.5
OG Anunoby,TOR,9,14.739,13.5,2023-12-20,,DEN,1.0,3.0,4.109,2.359,2.5,3.5
OG Anunoby,TOR,9,14.739,13.5,2023-12-20,,DEN,1.0,3.0,4.109,2.359,2.5,3.5
OG Anunoby,TOR,9,14.739,13.5,2023-12-20,,DEN,1.0,3.0,4.0,2.522,2.5,3.5
OG Anunoby,TOR,9,14.739,13.5,2023-12-20,,DEN,1.0,3.0,4.0,2.522,2.5,3.5
OG Anunoby,TOR,9,14.739,13.5,2023-12-20,,DEN,1.0,3.0,4.109,2.359,2.5,3.5
OG Anunoby,TOR,9,14.739,13.5,2023-12-20,,DEN,1.0,3.0,4.109,2.359,2.5,3.5
OG Anunoby,TOR,9,14.739,13.5,2023-12-20,,DEN,1.0,3.0,4.0,2.522,2.5,3.5
OG Anunoby,TOR,9,14.739,13.5,2023-12-20,,DEN,1.0,3.0,4.0,2.522,2.5,3.5
OG Anunoby,TOR,9,14.739,13.5,2023-12-20,,DEN,1.0,3.0,4.109,2.359,2.5,3.5
OG Anunoby,TOR,9,14.739,13.5,2023-12-20,,DEN,1.0,3.0,4.109,2.359,2.5,3.5
OG Anunoby,TOR,9,14.739,13.5,2023-12-20,,DEN,1.0,3.0,4.0,2.522,2.5,3.5
OG Anunoby,TOR,9,14.739,13.5,2023-12-20,,DEN,1.0,3.0,4.0,2.522,2.5,3.5
OG Anunoby,TOR,9,14.739,13.5,2023-12-20,,DEN,1.0,3.0,4.109,2.359,2.5,3.5
OG Anunoby,TOR,9,14.739,13.5,2023-12-20,,DEN,1.0,3.0,4.109,2.359,2.5,3.5
OG Anunoby,TOR,9,14.739,13.5,2023-12-20,,DEN,1.0,3.0,4.0,2.522,2.5,3.5
OG Anunoby,TOR,9,14.739,13.5,2023-12-20,,DEN,1.0,3.0,4.0,2.522,2.5,3.5
OG Anunoby,TOR,9,14.739,13.5,2023-12-20,,DEN,1.0,3.0,4.109,2.359,2.5,3.5
OG Anunoby,TOR,9,14.739,13.5,2023-12-20,,DEN,1.0,3.0,4.109,2.359,2.5,3.5
OG Anunoby,TOR,9,14.739,13.5,2023-12-20,,DEN,1.0,3.0,4.0,2.522,2.5,3.5
OG Anunoby,TOR,9,14.739,13.5,2023-12-20,,DEN,1.0,3.0,4.0,2.522,2.5,3.5
OG Anunoby,TOR,9,14.739,13.5,2023-12-20,,DEN,1.0,3.0,4.109,2.359,2.5,3.5
OG Anunoby,TOR,9,14.739,13.5,2023-12-20,,DEN,1.0,3.0,4.109,2.359,2.5,3.5
OG Anunoby,TOR,9,14.739,13.5,2023-12-20,,DEN,1.0,3.0,4.0,2.522,2.5,3.5
OG Anunoby,TOR,9,14.739,13.5,2023-12-20,,DEN,1.0,3.0,4.0,2.522,2.5,3.5
OG Anunoby,TOR,9,14.739,13.5,2023-12-20,,DEN,1.0,3.0,4.109,2.359,2.5,3.5
OG Anunoby,TOR,9,14.739,13.5,2023-12-20,,DEN,1.0,3.0,4.109,2.359,2.5,3.5
OG Anunoby,TOR,9,14.739,13.5,2023-12-20,,DEN,1.0,3.0,4.0,2.522,2.5,3.5
OG Anunoby,TOR,9,14.739,13.5,2023-12-20,,DEN,1.0,3.0,4.0,2.522,2.5,3.5
OG Anunoby,TOR,9,14.739,13.5,2023-12-20,,DEN,1.0,3.0,4.109,2.359,2.5,3.5
OG Anunoby,TOR,9,14.739,13.5,2023-12-20,,DEN,1.0,3.0,4.109,2.359,2.5,3.5
OG Anunoby,TOR,9,14.739,13.5,2023-12-20,,DEN,1.0,3.0,4.0,2.522,2.5,3.5
OG Anunoby,TOR,9,14.739,13.5,2023-12-20,,DEN,1.0,3.0,4.0,2.522,2.5,3.5
OG Anunoby,TOR,9,14.739,13.5,2023-12-20,,DEN,1.0,3.0,4.109,2.359,2.5,3.5
OG Anunoby,TOR,9,14.739,13.5,2023-12-20,,DEN,1.0,3.0,4.109,2.359,2.5,3.5
OG Anunoby,TOR,9,14.739,13.5,2023-12-20,,DEN,1.0,3.0,4.0,2.522,2.5,3.5
OG Anunoby,TOR,9,14.739,13.5,2023-12-20,,DEN,1.0,3.0,4.0,2.522,2.5,3.5
OG Anunoby,TOR,9,14.739,13.5,2023-12-20,,DEN,1.0,3.0,4.109,2.359,2.5,3.5
OG Anunoby,TOR,9,14.739,13.5,2023-12-20,,DEN,1.0,3.0,4.109,2.359,2.5,3.5
OG Anunoby,TOR,9,14.739,13.5,2023-12-20,,DEN,1.0,3.0,4.0,2.522,2.5,3.5
OG Anunoby,TOR,9,14.739,13.5,2023-12-20,,DEN,1.0,3.0,4.0,2.522,2.5,3.5
OG Anunoby,TOR,9,14.739,13.5,2023-12-20,,DEN,1.0,3.0,4.109,2.359,2.5,3.5
OG Anunoby,TOR,9,14.739,13.5,2023-12-20,,DEN,1.0,3.0,4.109,2.359,2.5,3.5
OG Anunoby,TOR,9,14.739,13.5,2023-12-20,,DEN,1.0,3.0,4.0,2.522,2.5,3.5
OG Anunoby,TOR,9,14.739,13.5,2023-12-20,,DEN,1.0,3.0,4.0,2.522,2.5,3.5
OG Anunoby,TOR,9,14.739,13.5,2023-12-20,,DEN,1.0,3.0,4.109,2.359,2.5,3.5
OG Anunoby,TOR,9,14.739,13.5,2023-12-20,,DEN,1.0,3.0,4.109,2.359,2.5,3.5
OG Anunoby,TOR,9,14.739,13.5,2023-12-20,,DEN,1.0,3.0,4.0,2.522,2.5,3.5
OG Anunoby,TOR,9,14.739,13.5,2023-12-20,,DEN,1.0,3.0,4.0,2.522,2.5,3.5
OG Anunoby,TOR,9,14.739,13.5,2023-12-20,,DEN,1.0,3.0,4.109,2.359,2.5,3.5
OG Anunoby,TOR,9,14.739,13.5,2023-12-20,,DEN,1.0,3.0,4.109,2.359,2.5,3.5
OG Anunoby,TOR,9,14.739,13.5,2023-12-20,,DEN,1.0,3.0,4.0,2.522,2.5,3.5
OG Anunoby,TOR,9,14.739,13.5,2023-12-20,,DEN,1.0,3.0,4.0,2.522,2.5,3.5
OG Anunoby,TOR,9,14.739,13.5,2023-12-20,,DEN,1.0,3.0,4.109,2.359,2.5,3.5
OG Anunoby,TOR,9,14.739,13.5,2023-12-20,,DEN,1.0,3.0,4.109,2.359,2.5,3.5
OG Anunoby,TOR,9,14.739,13.5,2023-12-20,,DEN,1.0,3.0,4.0,2.522,2.5,3.5
OG Anunoby,TOR,9,14.739,13.5,2023-12-20,,DEN,1.0,3.0,4.0,2.522,2.5,3.5
OG Anunoby,TOR,9,14.739,13.5,2023-12-20,,DEN,1.0,3.0,4.109,2.359,2.5,3.5
OG Anunoby,TOR,9,14.739,13.5,2023-12-20,,DEN,1.0,3.0,4.109,2.359,2.5,3.5
OG Anunoby,TOR,9,14.739,13.5,2023-12-20,,DEN,1.0,3.0,4.0,2.522,2.5,3.5
OG Anunoby,TOR,9,14.739,13.5,2023-12-20,,DEN,1.0,3.0,4.0,2.522,2.5,3.5
OG Anunoby,TOR,9,14.739,13.5,2023-12-20,,DEN,1.0,3.0,4.109,2.359,2.5,3.5
OG Anunoby,TOR,9,14.739,13.5,2023-12-20,,DEN,1.0,3.0,4.109,2.359,2.5,3.5
OG Anunoby,TOR,9,14.739,13.5,2023-12-20,,DEN,1.0,3.0,4.0,2.522,2.5,3.5
OG Anunoby,TOR,9,14.739,13.5,2023-12-20,,DEN,1.0,3.0,4.0,2.522,2.5,3.5
OG Anunoby,TOR,9,14.739,13.5,2023-12-20,,DEN,1.0,3.0,4.109,2.359,2.5,3.5
OG Anunoby,TOR,9,14.739,13.5,2023-12-20,,DEN,1.0,3.0,4.109,2.359,2.5,3.5
OG Anunoby,TOR,9,14.739,13.5,2023-12-20,,DEN,1.0,3.0,4.0,2.522,2.5,3.5
OG Anunoby,TOR,9,14.739,13.5,2023-12-20,,DEN,1.0,3.0,4.0,2.522,2.5,3.5
OG Anunoby,TOR,9,14.739,13.5,2023-12-20,,DEN,1.0,3.0,4.109,2.359,2.5,3.5
OG Anunoby,TOR,9,14.739,13.5,2023-12-20,,DEN,1.0,3.0,4.109,2.359,2.5,3.5
OG Anunoby,TOR,9,14.739,13.5,2023-12-20,,DEN,1.0,3.0,4.0,2.522,2.5,3.5
OG Anunoby,TOR,9,14.739,13.5,2023-12-20,,DEN,1.0,3.0,4.0,2.522,2.5,3.5
OG Anunoby,TOR,9,14.739,13.5,2023-12-20,,DEN,1.0,3.0,4.109,2.359,2.5,3.5
OG Anunoby,TOR,9,14.739,13.5,2023-12-20,,DEN,1.0,3.0,4.109,2.359,2.5,3.5
OG Anunoby,TOR,9,14.739,13.5,2023-12-20,,DEN,1.0,3.0,4.0,2.522,2.5,3.5
OG Anunoby,TOR,9,14.739,13.5,2023-12-20,,DEN,1.0,3.0,4.0,2.522,2.5,3.5
OG Anunoby,TOR,9,14.739,13.5,2023-12-20,,DEN,1.0,3.0,4.109,2.359,2.5,3.5
OG Anunoby,TOR,9,14.739,13.5,2023-12-20,,DEN,1.0,3.0,4.109,2.359,2.5,3.5
OG Anunoby,TOR,9,14.739,13.5,2023-12-20,,DEN,1.0,3.0,4.0,2.522,2.5,3.5
OG Anunoby,TOR,9,14.739,13.5,2023-12-20,,DEN,1.0,3.0,4.0,2.522,2.5,3.5
OG Anunoby,TOR,9,14.739,13.5,2023-12-20,,DEN,1.0,3.0,4.109,2.359,2.5,3.5
OG Anunoby,TOR,9,14.739,13.5,2023-12-20,,DEN,1.0,3.0,4.109,2.359,2.5,3.5
OG Anunoby,TOR,9,14.739,13.5,2023-12-20,,DEN,1.0,3.0,4.0,2.522,2.5,3.5
OG Anunoby,TOR,9,14.739,13.5,2023-12-20,,DEN,1.0,3.0,4.0,2.522,2.5,3.5
OG Anunoby,TOR,9,14.739,13.5,2023-12-20,,DEN,1.0,3.0,4.109,2.359,2.5,3.5
OG Anunoby,TOR,9,14.739,13.5,2023-12-20,,DEN,1.0,3.0,4.109,2.359,2.5,3.5
OG Anunoby,TOR,9,15.094,13.5,2023-12-20,,DEN,1.0,3.0,4.0,2.522,2.5,3.5
OG Anunoby,TOR,9,15.094,13.5,2023-12-20,,DEN,1.0,3.0,4.0,2.522,2.5,3.5
OG Anunoby,TOR,9,15.094,13.5,2023-12-20,,DEN,1.0,3.0,4.109,2.359,2.5,3.5
OG Anunoby,TOR,9,15.094,13.5,2023-12-20,,DEN,1.0,3.0,4.109,2.359,2.5,3.5
OG Anunoby,TOR,9,15.094,13.5,2023-12-20,,DEN,1.0,3.0,4.0,2.522,2.5,3.5
OG Anunoby,TOR,9,15.094,13.5,2023-12-20,,DEN,1.0,3.0,4.0,2.522,2.5,3.5
OG Anunoby,TOR,9,15.094,13.5,2023-12-20,,DEN,1.0,3.0,4.109,2.359,2.5,3.5
OG Anunoby,TOR,9,15.094,13.5,2023-12-20,,DEN,1.0,3.0,4.109,2.359,2.5,3.5
OG Anunoby,TOR,9,15.094,13.5,2023-12-20,,DEN,1.0,3.0,4.0,2.522,2.5,3.5
OG Anunoby,TOR,9,15.094,13.5,2023-12-20,,DEN,1.0,3.0,4.0,2.522,2.5,3.5
OG Anunoby,TOR,9,15.094,13.5,2023-12-20,,DEN,1.0,3.0,4.109,2.359,2.5,3.5
OG Anunoby,TOR,9,15.094,13.5,2023-12-20,,DEN,1.0,3.0,4.109,2.359,2.5,3.5
OG Anunoby,TOR,9,15.094,13.5,2023-12-20,,DEN,1.0,3.0,4.0,2.522,2.5,3.5
OG Anunoby,TOR,9,15.094,13.5,2023-12-20,,DEN,1.0,3.0,4.0,2.522,2.5,3.5
OG Anunoby,TOR,9,15.094,13.5,2023-12-20,,DEN,1.0,3.0,4.109,2.359,2.5,3.5
OG Anunoby,TOR,9,15.094,13.5,2023-12-20,,DEN,1.0,3.0,4.109,2.359,2.5,3.5
OG Anunoby,TOR,9,15.094,13.5,2023-12-20,,DEN,1.0,3.0,4.0,2.522,2.5,3.5
OG Anunoby,TOR,9,15.094,13.5,2023-12-20,,DEN,1.0,3.0,4.0,2.522,2.5,3.5
OG Anunoby,TOR,9,15.094,13.5,2023-12-20,,DEN,1.0,3.0,4.109,2.359,2.5,3.5
OG Anunoby,TOR,9,15.094,13.5,2023-12-20,,DEN,1.0,3.0,4.109,2.359,2.5,3.5
OG Anunoby,TOR,9,15.094,13.5,2023-12-20,,DEN,1.0,3.0,4.0,2.522,2.5,3.5
OG Anunoby,TOR,9,15.094,13.5,2023-12-20,,DEN,1.0,3.0,4.0,2.522,2.5,3.5
OG Anunoby,TOR,9,15.094,13.5,2023-12-20,,DEN,1.0,3.0,4.109,2.359,2.5,3.5
OG Anunoby,TOR,9,15.094,13.5,2023-12-20,,DEN,1.0,3.0,4.109,2.359,2.5,3.5
OG Anunoby,TOR,9,15.094,13.5,2023-12-20,,DEN,1.0,3.0,4.0,2.522,2.5,3.5
OG Anunoby,TOR,9,15.094,13.5,2023-12-20,,DEN,1.0,3.0,4.0,2.522,2.5,3.5
OG Anunoby,TOR,9,15.094,13.5,2023-12-20,,DEN,1.0,3.0,4.109,2.359,2.5,3.5
OG Anunoby,TOR,9,15.094,13.5,2023-12-20,,DEN,1.0,3.0,4.109,2.359,2.5,3.5
OG Anunoby,TOR,9,15.094,13.5,2023-12-20,,DEN,1.0,3.0,4.0,2.522,2.5,3.5
OG Anunoby,TOR,9,15.094,13.5,2023-12-20,,DEN,1.0,3.0,4.0,2.522,2.5,3.5
OG Anunoby,TOR,9,15.094,13.5,2023-12-20,,DEN,1.0,3.0,4.109,2.359,2.5,3.5
OG Anunoby,TOR,9,15.094,13.5,2023-12-20,,DEN,1.0,3.0,4.109,2.359,2.5,3.5
OG Anunoby,TOR,9,15.094,13.5,2023-12-20,,DEN,1.0,3.0,4.0,2.522,2.5,3.5
OG Anunoby,TOR,9,15.094,13.5,2023-12-20,,DEN,1.0,3.0,4.0,2.522,2.5,3.5
OG Anunoby,TOR,9,15.094,13.5,2023-12-20,,DEN,1.0,3.0,4.109,2.359,2.5,3.5
OG Anunoby,TOR,9,15.094,13.5,2023-12-20,,DEN,1.0,3.0,4.109,2.359,2.5,3.5
OG Anunoby,TOR,9,15.094,13.5,2023-12-20,,DEN,1.0,3.0,4.0,2.522,2.5,3.5
OG Anunoby,TOR,9,15.094,13.5,2023-12-20,,DEN,1.0,3.0,4.0,2.522,2.5,3.5
OG Anunoby,TOR,9,15.094,13.5,2023-12-20,,DEN,1.0,3.0,4.109,2.359,2.5,3.5
OG Anunoby,TOR,9,15.094,13.5,2023-12-20,,DEN,1.0,3.0,4.109,2.359,2.5,3.5
OG Anunoby,TOR,9,15.094,13.5,2023-12-20,,DEN,1.0,3.0,4.0,2.522,2.5,3.5
OG Anunoby,TOR,9,15.094,13.5,2023-12-20,,DEN,1.0,3.0,4.0,2.522,2.5,3.5
OG Anunoby,TOR,9,15.094,13.5,2023-12-20,,DEN,1.0,3.0,4.109,2.359,2.5,3.5
OG Anunoby,TOR,9,15.094,13.5,2023-12-20,,DEN,1.0,3.0,4.109,2.359,2.5,3.5
OG Anunoby,TOR,9,15.094,13.5,2023-12-20,,DEN,1.0,3.0,4.0,2.522,2.5,3.5
OG Anunoby,TOR,9,15.094,13.5,2023-12-20,,DEN,1.0,3.0,4.0,2.522,2.5,3.5
OG Anunoby,TOR,9,15.094,13.5,2023-12-20,,DEN,1.0,3.0,4.109,2.359,2.5,3.5
OG Anunoby,TOR,9,15.094,13.5,2023-12-20,,DEN,1.0,3.0,4.109,2.359,2.5,3.5
OG Anunoby,TOR,9,15.094,13.5,2023-12-20,,DEN,1.0,3.0,4.0,2.522,2.5,3.5
OG Anunoby,TOR,9,15.094,13.5,2023-12-20,,DEN,1.0,3.0,4.0,2.522,2.5,3.5
OG Anunoby,TOR,9,15.094,13.5,2023-12-20,,DEN,1.0,3.0,4.109,2.359,2.5,3.5
OG Anunoby,TOR,9,15.094,13.5,2023-12-20,,DEN,1.0,3.0,4.109,2.359,2.5,3.5
OG Anunoby,TOR,9,15.094,13.5,2023-12-20,,DEN,1.0,3.0,4.0,2.522,2.5,3.5
OG Anunoby,TOR,9,15.094,13.5,2023-12-20,,DEN,1.0,3.0,4.0,2.522,2.5,3.5
OG Anunoby,TOR,9,15.094,13.5,2023-12-20,,DEN,1.0,3.0,4.109,2.359,2.5,3.5
OG Anunoby,TOR,9,15.094,13.5,2023-12-20,,DEN,1.0,3.0,4.109,2.359,2.5,3.5
OG Anunoby,TOR,9,15.094,13.5,2023-12-20,,DEN,1.0,3.0,4.0,2.522,2.5,3.5
OG Anunoby,TOR,9,15.094,13.5,2023-12-20,,DEN,1.0,3.0,4.0,2.522,2.5,3.5
OG Anunoby,TOR,9,15.094,13.5,2023-12-20,,DEN,1.0,3.0,4.109,2.359,2.5,3.5
OG Anunoby,TOR,9,15.094,13.5,2023-12-20,,DEN,1.0,3.0,4.109,2.359,2.5,3.5
OG Anunoby,TOR,9,15.094,13.5,2023-12-20,,DEN,1.0,3.0,4.0,2.522,2.5,3.5
