Player,Tm,PTS,Points_Running_Avg,player_points_line,Date
Michael Porter Jr.,DEN,20.0,16.1,14.5,2024-01-12
Michael Porter Jr.,DEN,25.0,16.317,15.5,2024-01-14
Michael Porter Jr.,DEN,13.0,16.326,15.5,2024-01-19
Michael Porter Jr.,DEN,19.0,16.386,16.5,2024-01-21
Michael Porter Jr.,DEN,5.0,16.133,16.5,2024-01-23
Michael Porter Jr.,DEN,5.0,15.891,13.5,2024-01-25
Michael Porter Jr.,DEN,20.0,15.979,15.5,2024-01-27
Cade Cunningham,DET,28.0,22.429,24.5,2023-12-21
Cade Cunningham,DET,22.0,22.414,23.5,2023-12-23
Cade Cunningham,DET,41.0,23.033,22.5,2023-12-26
Cade Cunningham,DET,31.0,23.29,23.5,2023-12-28
Cade Cunningham,DET,30.0,23.5,25.5,2023-12-30
Cade Cunningham,DET,6.0,22.97,25.5,2024-01-01
Cade Cunningham,DET,31.0,23.206,23.5,2024-01-03
Cade Cunningham,DET,30.0,23.4,25.5,2024-01-05
Cade Cunningham,DET,3.0,22.833,24.5,2024-01-07
Simone Fontecchio,UTA,9.0,11.538,9.5,2023-12-20
Simone Fontecchio,UTA,9.0,11.538,9.5,2023-12-20
Simone Fontecchio,UTA,9.0,10.745,9.5,2023-12-20
Simone Fontecchio,UTA,9.0,10.745,9.5,2023-12-20
Simone Fontecchio,UTA,16.0,12.824,11.5,2024-01-03
Simone Fontecchio,UTA,16.0,12.824,11.5,2024-01-03
Simone Fontecchio,UTA,16.0,11.235,11.5,2024-01-03
Simone Fontecchio,UTA,16.0,11.235,11.5,2024-01-03
Simone Fontecchio,UTA,7.0,12.5,9.5,2024-01-05
Simone Fontecchio,UTA,7.0,12.5,9.5,2024-01-05
Simone Fontecchio,UTA,7.0,11.154,9.5,2024-01-05
Simone Fontecchio,UTA,7.0,11.154,9.5,2024-01-05
Simone Fontecchio,UTA,7.0,12.211,9.5,2024-01-06
Simone Fontecchio,UTA,7.0,12.211,9.5,2024-01-06
Simone Fontecchio,UTA,7.0,11.075,9.5,2024-01-06
Simone Fontecchio,UTA,7.0,11.075,9.5,2024-01-06
Simone Fontecchio,UTA,3.0,11.429,8.5,2024-01-10
Simone Fontecchio,UTA,3.0,11.429,8.5,2024-01-10
Simone Fontecchio,UTA,3.0,10.818,8.5,2024-01-10
Simone Fontecchio,UTA,3.0,10.818,8.5,2024-01-10
Simone Fontecchio,UTA,13.0,11.5,8.5,2024-01-12
Simone Fontecchio,UTA,13.0,11.5,8.5,2024-01-12
Simone Fontecchio,UTA,13.0,10.857,8.5,2024-01-12
Simone Fontecchio,UTA,13.0,10.857,8.5,2024-01-12
Simone Fontecchio,UTA,0.0,11.0,8.5,2024-01-13
Simone Fontecchio,UTA,0.0,11.0,8.5,2024-01-13
Simone Fontecchio,UTA,0.0,10.667,8.5,2024-01-13
Simone Fontecchio,UTA,0.0,10.667,8.5,2024-01-13
Simone Fontecchio,UTA,10.0,10.885,8.5,2024-01-20
Simone Fontecchio,UTA,10.0,10.885,8.5,2024-01-20
Simone Fontecchio,UTA,10.0,10.633,8.5,2024-01-20
Simone Fontecchio,UTA,10.0,10.633,8.5,2024-01-20
Simone Fontecchio,UTA,18.0,11.148,8.5,2024-01-23
Simone Fontecchio,UTA,18.0,11.148,8.5,2024-01-23
Simone Fontecchio,UTA,18.0,10.754,8.5,2024-01-23
Simone Fontecchio,UTA,18.0,10.754,8.5,2024-01-23
Simone Fontecchio,UTA,10.0,11.107,10.5,2024-01-25
Simone Fontecchio,UTA,10.0,11.107,10.5,2024-01-25
Simone Fontecchio,UTA,10.0,10.742,10.5,2024-01-25
Simone Fontecchio,UTA,10.0,10.742,10.5,2024-01-25
Simone Fontecchio,UTA,5.0,10.897,9.5,2024-01-27
Simone Fontecchio,UTA,5.0,10.897,9.5,2024-01-27
Simone Fontecchio,UTA,5.0,10.651,9.5,2024-01-27
Simone Fontecchio,UTA,5.0,10.651,9.5,2024-01-27
Simone Fontecchio,UTA,5.0,10.7,7.5,2024-01-29
Simone Fontecchio,UTA,5.0,10.7,7.5,2024-01-29
Simone Fontecchio,UTA,5.0,10.562,7.5,2024-01-29
Simone Fontecchio,UTA,5.0,10.562,7.5,2024-01-29
Simone Fontecchio,UTA,14.0,10.806,7.5,2024-01-30
Simone Fontecchio,UTA,14.0,10.806,7.5,2024-01-30
Simone Fontecchio,UTA,14.0,10.615,7.5,2024-01-30
Simone Fontecchio,UTA,14.0,10.615,7.5,2024-01-30
Isaiah Stewart,DET,20.0,10.481,8.5,2023-12-23
Isaiah Stewart,DET,12.0,10.774,9.5,2024-01-17
Isaiah Stewart,DET,11.0,10.788,10.5,2024-01-27
Isaiah Stewart,DET,11.0,10.794,9.5,2024-01-28
Jalen Duren,DET,12.0,12.941,13.5,2024-01-01
Jalen Duren,DET,17.0,13.167,12.5,2024-01-03
Jalen Duren,DET,13.0,13.158,13.5,2024-01-05
Jalen Duren,DET,20.0,13.5,12.5,2024-01-07
Jalen Duren,DET,16.0,13.619,13.5,2024-01-09
Jalen Duren,DET,15.0,14.0,14.5,2024-01-12
Jalen Duren,DET,16.0,14.32,14.5,2024-01-17
Jalen Duren,DET,8.0,14.077,15.5,2024-01-20
Jalen Duren,DET,12.0,14.0,14.5,2024-01-22
Jalen Duren,DET,14.0,14.0,14.5,2024-01-24
Jalen Duren,DET,10.0,13.862,14.5,2024-01-27
Jalen Duren,DET,22.0,14.133,13.5,2024-01-28
Jaden Ivey,DET,11.0,15.357,13.5,2024-01-03
Jaden Ivey,DET,22.0,15.412,15.5,2024-01-09
Jaden Ivey,DET,18.0,15.737,18.5,2024-01-12
Jaden Ivey,DET,32.0,16.905,17.5,2024-01-17
Jaden Ivey,DET,18.0,16.955,20.5,2024-01-20
Jaden Ivey,DET,17.0,16.957,20.5,2024-01-22
Killian Hayes,DET,4.0,9.955,10.5,2024-01-09
Killian Hayes,DET,8.0,9.231,,2024-01-17
Killian Hayes,DET,2.0,8.963,6.5,2024-01-20
Killian Hayes,DET,2.0,8.714,,2024-01-22
Stephen Curry,GSW,33.0,28.24,28.5,2023-12-19
Stephen Curry,GSW,30.0,28.308,29.5,2023-12-22
Stephen Curry,GSW,18.0,27.893,28.5,2023-12-25
Stephen Curry,GSW,13.0,27.379,27.5,2023-12-28
Stephen Curry,GSW,25.0,27.3,28.5,2023-12-30
Stephen Curry,GSW,36.0,27.581,28.5,2024-01-02
Stephen Curry,GSW,30.0,27.656,27.5,2024-01-04
Stephen Curry,GSW,9.0,27.059,30.5,2024-01-07
Stephen Curry,GSW,15.0,26.714,28.5,2024-01-10
Stephen Curry,GSW,27.0,26.722,27.5,2024-01-12
Stephen Curry,GSW,26.0,26.703,26.5,2024-01-15
Stephen Curry,GSW,25.0,26.658,28.5,2024-01-24
Stephen Curry,GSW,33.0,26.821,27.5,2024-01-25
Stephen Curry,GSW,46.0,27.3,27.5,2024-01-27
Stephen Curry,GSW,37.0,27.537,27.5,2024-01-30
Klay Thompson,GSW,24.0,17.115,19.5,2023-12-19
Klay Thompson,GSW,20.0,17.222,21.5,2023-12-22
Klay Thompson,GSW,9.0,17.31,20.5,2023-12-25
Klay Thompson,GSW,13.0,17.167,18.5,2023-12-28
Klay Thompson,GSW,3.0,16.71,17.5,2023-12-30
Klay Thompson,GSW,15.0,16.656,15.5,2024-01-02
Klay Thompson,GSW,24.0,16.879,15.5,2024-01-04
Klay Thompson,GSW,25.0,17.171,18.5,2024-01-07
Klay Thompson,GSW,13.0,17.056,18.5,2024-01-10
Klay Thompson,GSW,30.0,17.405,18.5,2024-01-12
Klay Thompson,GSW,21.0,17.5,19.5,2024-01-13
Klay Thompson,GSW,9.0,17.282,18.5,2024-01-15
Klay Thompson,GSW,24.0,17.45,19.5,2024-01-24
Klay Thompson,GSW,16.0,17.415,19.5,2024-01-25
Klay Thompson,GSW,24.0,17.571,18.5,2024-01-27
Chris Paul,GSW,12.0,13.667,11.5,2024-01-02
Chris Paul,GSW,9.0,13.2,10.5,2024-01-04
Andrew Wiggins,GSW,7.0,11.708,13.5,2024-01-13
Andrew Wiggins,GSW,17.0,12.074,12.5,2024-01-25
Andrew Wiggins,GSW,22.0,12.429,14.5,2024-01-27
Andrew Wiggins,GSW,23.0,12.793,13.5,2024-01-30
Draymond Green,GSW,9.0,9.529,9.5,2024-01-30
Brandin Podziemski,GSW,13.0,10.857,10.5,2023-12-25
Jonathan Kuminga,GSW,13.0,15.125,12.5,2023-12-25
Jonathan Kuminga,GSW,10.0,14.556,12.5,2023-12-28
Jonathan Kuminga,GSW,19.0,15.091,12.5,2024-01-02
Jonathan Kuminga,GSW,16.0,15.167,13.5,2024-01-04
Jonathan Kuminga,GSW,26.0,15.647,19.5,2024-01-30
Fred VanVleet,HOU,32.0,17.708,18.5,2023-12-20
Fred VanVleet,HOU,10.0,17.4,20.5,2023-12-22
Fred VanVleet,HOU,10.0,17.115,17.5,2023-12-23
Fred VanVleet,HOU,18.0,17.148,19.5,2023-12-26
Fred VanVleet,HOU,21.0,17.484,18.5,2024-01-03
Fred VanVleet,HOU,7.0,17.156,18.5,2024-01-05
Fred VanVleet,HOU,14.0,17.061,18.5,2024-01-06
Fred VanVleet,HOU,32.0,17.5,16.5,2024-01-08
Fred VanVleet,HOU,20.0,17.571,17.5,2024-01-10
Fred VanVleet,HOU,20.0,17.639,19.5,2024-01-12
Fred VanVleet,HOU,5.0,17.297,17.5,2024-01-13
Fred VanVleet,HOU,8.0,17.053,17.5,2024-01-15
Fred VanVleet,HOU,24.0,17.231,15.5,2024-01-17
Fred VanVleet,HOU,18.0,17.25,17.5,2024-01-20
Fred VanVleet,HOU,18.0,17.268,16.5,2024-01-24
Fred VanVleet,HOU,14.0,17.19,16.5,2024-01-26
Fred VanVleet,HOU,13.0,17.093,15.5,2024-01-27
Fred VanVleet,HOU,3.0,16.773,14.5,2024-01-29
Jabari Smith Jr.,HOU,34.0,13.2,13.5,2023-12-20
Jabari Smith Jr.,HOU,21.0,13.5,14.5,2023-12-22
Jabari Smith Jr.,HOU,26.0,13.963,14.5,2023-12-23
Jabari Smith Jr.,HOU,10.0,13.821,17.5,2023-12-26
Jabari Smith Jr.,HOU,7.0,13.29,13.5,2024-01-03
Jabari Smith Jr.,HOU,16.0,13.375,12.5,2024-01-05
Jabari Smith Jr.,HOU,14.0,13.394,13.5,2024-01-06
Jabari Smith Jr.,HOU,10.0,13.294,13.5,2024-01-08
Jabari Smith Jr.,HOU,18.0,13.429,13.5,2024-01-10
Jabari Smith Jr.,HOU,19.0,13.583,15.5,2024-01-12
Jabari Smith Jr.,HOU,9.0,13.459,13.5,2024-01-13
Jabari Smith Jr.,HOU,13.0,13.447,13.5,2024-01-15
Jabari Smith Jr.,HOU,11.0,13.385,13.5,2024-01-17
Jabari Smith Jr.,HOU,24.0,13.65,13.5,2024-01-20
Jabari Smith Jr.,HOU,18.0,13.756,12.5,2024-01-29
Dillon Brooks,HOU,19.0,14.24,14.5,2023-12-20
Dillon Brooks,HOU,10.0,14.077,13.5,2023-12-22
Dillon Brooks,HOU,5.0,13.741,13.5,2023-12-23
Dillon Brooks,HOU,9.0,13.571,11.5,2023-12-26
Dillon Brooks,HOU,18.0,13.667,10.5,2024-01-15
Dillon Brooks,HOU,11.0,13.581,11.5,2024-01-17
Dillon Brooks,HOU,7.0,13.375,11.5,2024-01-20
Dillon Brooks,HOU,14.0,13.735,11.5,2024-01-24
Dillon Brooks,HOU,12.0,13.686,13.5,2024-01-26
Dillon Brooks,HOU,19.0,13.833,13.5,2024-01-27
Dillon Brooks,HOU,17.0,13.919,11.5,2024-01-29
Jalen Green,HOU,16.0,17.44,17.5,2023-12-20
Jalen Green,HOU,17.0,17.423,18.5,2023-12-22
Jalen Green,HOU,9.0,17.111,17.5,2023-12-23
Jalen Green,HOU,5.0,16.679,17.5,2023-12-26
Jalen Green,HOU,14.0,17.406,19.5,2024-01-03
Jalen Green,HOU,20.0,17.485,18.5,2024-01-05
Jalen Green,HOU,16.0,17.441,19.5,2024-01-06
Jalen Green,HOU,11.0,17.257,18.5,2024-01-08
Jalen Green,HOU,18.0,17.278,17.5,2024-01-10
Jalen Green,HOU,28.0,17.568,18.5,2024-01-12
Jalen Green,HOU,10.0,17.368,19.5,2024-01-13
Jalen Green,HOU,20.0,17.436,16.5,2024-01-15
Jalen Green,HOU,15.0,17.375,17.5,2024-01-17
Jalen Green,HOU,7.0,17.122,18.5,2024-01-20
Jalen Green,HOU,29.0,17.372,16.5,2024-01-24
Jalen Green,HOU,36.0,17.795,17.5,2024-01-26
Jalen Green,HOU,19.0,17.822,17.5,2024-01-27
Jalen Green,HOU,34.0,18.174,18.5,2024-01-29
Pascal Siakam,TOR,18.0,21.037,21.5,2023-12-20
Pascal Siakam,TOR,18.0,21.037,21.5,2023-12-20
Pascal Siakam,TOR,18.0,21.684,21.5,2023-12-20
Pascal Siakam,TOR,18.0,21.684,21.5,2023-12-20
Pascal Siakam,TOR,31.0,21.393,21.5,2023-12-22
Pascal Siakam,TOR,31.0,21.393,21.5,2023-12-22
Pascal Siakam,TOR,31.0,21.8,21.5,2023-12-22
Pascal Siakam,TOR,31.0,21.8,21.5,2023-12-22
Pascal Siakam,TOR,19.0,21.31,22.5,2023-12-23
Pascal Siakam,TOR,19.0,21.31,22.5,2023-12-23
Pascal Siakam,TOR,19.0,21.765,22.5,2023-12-23
Pascal Siakam,TOR,19.0,21.765,22.5,2023-12-23
Pascal Siakam,TOR,22.0,21.333,25.5,2023-12-27
Pascal Siakam,TOR,22.0,21.333,25.5,2023-12-27
Pascal Siakam,TOR,22.0,21.768,25.5,2023-12-27
Pascal Siakam,TOR,22.0,21.768,25.5,2023-12-27
Pascal Siakam,TOR,36.0,22.364,23.5,2024-01-01
Pascal Siakam,TOR,36.0,22.364,23.5,2024-01-01
Pascal Siakam,TOR,36.0,22.153,23.5,2024-01-01
Pascal Siakam,TOR,36.0,22.153,23.5,2024-01-01
Pascal Siakam,TOR,24.0,22.412,23.5,2024-01-03
Pascal Siakam,TOR,24.0,22.412,23.5,2024-01-03
Pascal Siakam,TOR,24.0,22.174,23.5,2024-01-03
Pascal Siakam,TOR,24.0,22.174,23.5,2024-01-03
Pascal Siakam,TOR,18.0,22.286,24.5,2024-01-05
Pascal Siakam,TOR,18.0,22.286,24.5,2024-01-05
Pascal Siakam,TOR,18.0,22.126,24.5,2024-01-05
Pascal Siakam,TOR,18.0,22.126,24.5,2024-01-05
Pascal Siakam,TOR,16.0,22.111,22.5,2024-01-07
Pascal Siakam,TOR,16.0,22.111,22.5,2024-01-07
Pascal Siakam,TOR,16.0,22.057,22.5,2024-01-07
Pascal Siakam,TOR,16.0,22.057,22.5,2024-01-07
Pascal Siakam,TOR,25.0,22.189,21.5,2024-01-09
Pascal Siakam,TOR,25.0,22.189,21.5,2024-01-09
Pascal Siakam,TOR,25.0,22.09,21.5,2024-01-09
Pascal Siakam,TOR,25.0,22.09,21.5,2024-01-09
Pascal Siakam,TOR,17.0,22.179,21.5,2024-01-15
Pascal Siakam,TOR,17.0,22.179,21.5,2024-01-15
Pascal Siakam,TOR,17.0,22.088,21.5,2024-01-15
Pascal Siakam,TOR,17.0,22.088,21.5,2024-01-15
Pascal Siakam,IND,26.0,21.93,20.5,2024-01-25
Pascal Siakam,IND,26.0,21.93,20.5,2024-01-25
Pascal Siakam,IND,26.0,21.979,20.5,2024-01-25
Pascal Siakam,IND,26.0,21.979,20.5,2024-01-25
Pascal Siakam,IND,31.0,22.136,20.5,2024-01-26
Pascal Siakam,IND,31.0,22.136,20.5,2024-01-26
Pascal Siakam,IND,31.0,22.073,20.5,2024-01-26
Pascal Siakam,IND,31.0,22.073,20.5,2024-01-26
Pascal Siakam,IND,19.0,22.067,22.5,2024-01-28
Pascal Siakam,IND,19.0,22.067,22.5,2024-01-28
Pascal Siakam,IND,19.0,22.041,22.5,2024-01-28
Pascal Siakam,IND,19.0,22.041,22.5,2024-01-28
Pascal Siakam,IND,23.0,22.087,18.5,2024-01-30
Pascal Siakam,IND,23.0,22.087,18.5,2024-01-30
Pascal Siakam,IND,23.0,22.051,18.5,2024-01-30
Pascal Siakam,IND,23.0,22.051,18.5,2024-01-30
Tyrese Haliburton,IND,19.0,24.652,24.5,2023-12-20
Tyrese Haliburton,IND,17.0,24.333,24.5,2023-12-21
Tyrese Haliburton,IND,29.0,24.52,24.5,2023-12-23
Tyrese Haliburton,IND,33.0,24.846,24.5,2023-12-26
Tyrese Haliburton,IND,21.0,24.704,26.5,2023-12-28
Tyrese Haliburton,IND,22.0,24.607,25.5,2023-12-30
Tyrese Haliburton,IND,26.0,24.655,25.5,2024-01-01
Tyrese Haliburton,IND,31.0,24.867,25.5,2024-01-03
Tyrese Haliburton,IND,10.0,24.387,27.5,2024-01-05
Tyrese Haliburton,IND,17.0,24.156,24.5,2024-01-06
Tyrese Haliburton,IND,7.0,23.636,23.5,2024-01-08
Tyrese Haliburton,IND,13.0,23.257,20.5,2024-01-30
Bruce Brown,IND,6.0,11.885,11.5,2023-12-20
Bruce Brown,IND,17.0,11.897,11.5,2024-01-05
Bruce Brown,IND,16.0,11.871,11.5,2024-01-10
Bruce Brown,IND,12.0,11.875,13.5,2024-01-12
Bruce Brown,IND,18.0,12.061,10.5,2024-01-14
Bruce Brown,TOR,19.0,12.139,12.5,2024-01-30
Myles Turner,IND,18.0,16.92,16.5,2023-12-20
Myles Turner,IND,18.0,17.143,15.5,2023-12-26
Myles Turner,IND,24.0,17.379,16.5,2023-12-28
Myles Turner,IND,28.0,17.733,17.5,2023-12-30
Myles Turner,IND,13.0,17.581,20.5,2024-01-01
Myles Turner,IND,15.0,17.5,18.5,2024-01-03
Myles Turner,IND,27.0,17.788,19.5,2024-01-05
Myles Turner,IND,12.0,17.618,17.5,2024-01-06
Myles Turner,IND,16.0,17.571,16.5,2024-01-08
Myles Turner,IND,18.0,17.583,18.5,2024-01-10
Myles Turner,IND,12.0,17.432,19.5,2024-01-12
Myles Turner,IND,12.0,17.289,16.5,2024-01-14
Myles Turner,IND,12.0,17.154,17.5,2024-01-15
Myles Turner,IND,22.0,17.442,15.5,2024-01-23
Myles Turner,IND,20.0,17.5,16.5,2024-01-25
Myles Turner,IND,5.0,17.222,16.5,2024-01-26
Myles Turner,IND,17.0,17.217,14.5,2024-01-30
Aaron Nesmith,IND,9.0,12.833,11.5,2024-01-03
Aaron Nesmith,IND,15.0,13.143,11.5,2024-01-05
Aaron Nesmith,IND,10.0,12.7,13.5,2024-01-10
Aaron Nesmith,IND,13.0,12.727,12.5,2024-01-12
Aaron Nesmith,IND,16.0,12.467,11.5,2024-01-25
Aaron Nesmith,IND,22.0,13.062,11.5,2024-01-26
Aaron Nesmith,IND,16.0,13.235,12.5,2024-01-28
Aaron Nesmith,IND,26.0,13.944,12.5,2024-01-30
Buddy Hield,IND,25.0,14.5,14.5,2023-12-20
Buddy Hield,IND,25.0,14.5,14.5,2023-12-20
Buddy Hield,IND,25.0,13.886,14.5,2023-12-20
Buddy Hield,IND,25.0,13.886,14.5,2023-12-20
Buddy Hield,IND,2.0,13.88,12.5,2024-01-26
Buddy Hield,IND,2.0,13.88,12.5,2024-01-26
Buddy Hield,IND,2.0,13.727,12.5,2024-01-26
Buddy Hield,IND,2.0,13.727,12.5,2024-01-26
Obi Toppin,IND,6.0,11.72,10.5,2023-12-20
James Harden,LAC,22.0,17.714,16.5,2024-01-03
James Harden,LAC,8.0,17.379,17.5,2024-01-05
James Harden,LAC,15.0,17.3,17.5,2024-01-07
James Harden,LAC,14.0,17.25,16.5,2024-01-10
James Harden,LAC,11.0,17.061,15.5,2024-01-12
James Harden,LAC,14.0,16.971,14.5,2024-01-14
James Harden,LAC,16.0,16.943,16.5,2024-01-16
James Harden,LAC,24.0,17.139,16.5,2024-01-21
James Harden,LAC,23.0,17.297,17.5,2024-01-23
James Harden,LAC,22.0,17.421,18.5,2024-01-26
James Harden,LAC,9.0,17.205,19.5,2024-01-27
James Harden,LAC,11.0,17.05,18.5,2024-01-29
Kawhi Leonard,LAC,30.0,24.37,28.5,2023-12-20
Kawhi Leonard,LAC,30.0,24.552,24.5,2024-01-03
Kawhi Leonard,LAC,19.0,24.367,26.5,2024-01-05
Kawhi Leonard,LAC,15.0,24.065,26.5,2024-01-07
Kawhi Leonard,LAC,29.0,24.0,23.5,2024-01-10
Kawhi Leonard,LAC,22.0,23.941,23.5,2024-01-12
Kawhi Leonard,LAC,26.0,24.0,23.5,2024-01-14
Kawhi Leonard,LAC,16.0,23.778,25.5,2024-01-16
Kawhi Leonard,LAC,21.0,23.703,24.5,2024-01-21
Kawhi Leonard,LAC,25.0,23.737,24.5,2024-01-23
Kawhi Leonard,LAC,16.0,23.538,24.5,2024-01-26
Kawhi Leonard,LAC,26.0,23.6,26.5,2024-01-27
Kawhi Leonard,LAC,30.0,23.756,24.5,2024-01-29
Paul George,LAC,33.0,23.194,22.5,2024-01-03
Paul George,LAC,24.0,23.219,23.5,2024-01-05
Paul George,LAC,22.0,23.182,23.5,2024-01-07
Paul George,LAC,29.0,23.4,23.5,2024-01-10
Paul George,LAC,37.0,23.778,22.5,2024-01-12
Paul George,LAC,16.0,23.568,23.5,2024-01-14
Paul George,LAC,38.0,23.947,24.5,2024-01-16
Paul George,LAC,12.0,23.641,24.5,2024-01-21
Paul George,LAC,17.0,23.475,24.5,2024-01-23
Paul George,LAC,21.0,23.415,22.5,2024-01-26
Ivica Zubac,LAC,12.0,12.185,12.5,2023-12-20
Ivica Zubac,LAC,18.0,12.3,12.5,2023-12-26
Ivica Zubac,LAC,6.0,12.0,10.5,2024-01-03
Ivica Zubac,LAC,15.0,12.088,9.5,2024-01-05
Ivica Zubac,LAC,22.0,12.371,10.5,2024-01-07
Ivica Zubac,LAC,12.0,12.541,13.5,2024-01-10
Ivica Zubac,LAC,6.0,12.368,11.5,2024-01-12
Terance Mann,LAC,8.0,7.292,7.5,2024-01-05
Terance Mann,LAC,6.0,7.24,7.5,2024-01-07
Terance Mann,LAC,13.0,7.704,7.5,2024-01-10
Terance Mann,LAC,7.0,7.679,8.5,2024-01-12
Terance Mann,LAC,2.0,7.483,7.5,2024-01-14
Terance Mann,LAC,13.0,7.645,7.5,2024-01-21
Terance Mann,LAC,17.0,7.938,7.5,2024-01-23
Terance Mann,LAC,6.0,7.879,8.5,2024-01-26
Terance Mann,LAC,14.0,8.059,7.5,2024-01-27
Terance Mann,LAC,5.0,7.971,8.5,2024-01-29
Anthony Davis,LAL,19.0,24.038,28.5,2023-12-20
Anthony Davis,LAL,26.0,24.357,28.5,2023-12-23
Anthony Davis,LAL,40.0,24.897,27.5,2023-12-25
Anthony Davis,LAL,26.0,24.933,28.5,2023-12-28
Anthony Davis,LAL,33.0,25.194,27.5,2023-12-30
Anthony Davis,LAL,29.0,25.152,29.5,2024-01-03
Anthony Davis,LAL,31.0,25.324,28.5,2024-01-05
Anthony Davis,LAL,22.0,25.229,28.5,2024-01-07
Anthony Davis,LAL,41.0,25.667,28.5,2024-01-09
Anthony Davis,LAL,13.0,25.324,28.5,2024-01-11
Anthony Davis,LAL,15.0,25.053,27.5,2024-01-13
Anthony Davis,LAL,27.0,25.103,28.5,2024-01-15
Anthony Davis,LAL,28.0,25.175,27.5,2024-01-17
Anthony Davis,LAL,26.0,25.195,26.5,2024-01-19
Anthony Davis,LAL,14.0,24.929,26.5,2024-01-21
Anthony Davis,LAL,26.0,24.953,27.5,2024-01-23
Anthony Davis,LAL,22.0,24.886,26.5,2024-01-25
Anthony Davis,LAL,29.0,24.978,25.5,2024-01-27
Anthony Davis,LAL,23.0,24.935,24.5,2024-01-29
LeBron James,LAL,25.0,25.192,25.5,2023-12-20
LeBron James,LAL,40.0,25.741,26.5,2023-12-23
LeBron James,LAL,16.0,25.393,27.5,2023-12-25
LeBron James,LAL,17.0,25.103,27.5,2023-12-28
LeBron James,LAL,26.0,25.133,25.5,2023-12-30
LeBron James,LAL,12.0,25.0,27.5,2024-01-03
LeBron James,LAL,32.0,25.212,26.5,2024-01-05
LeBron James,LAL,25.0,25.206,27.5,2024-01-07
LeBron James,LAL,22.0,25.114,27.5,2024-01-09
LeBron James,LAL,10.0,24.694,26.5,2024-01-11
LeBron James,LAL,25.0,24.703,26.5,2024-01-15
LeBron James,LAL,25.0,24.711,25.5,2024-01-17
LeBron James,LAL,24.0,24.692,24.5,2024-01-19
LeBron James,LAL,25.0,24.78,25.5,2024-01-25
LeBron James,LAL,36.0,25.048,24.5,2024-01-27
LeBron James,LAL,23.0,25.0,24.5,2024-01-29
D'Angelo Russell,LAL,20.0,16.594,17.5,2024-01-19
D'Angelo Russell,LAL,27.0,17.412,19.5,2024-01-23
D'Angelo Russell,LAL,28.0,18.028,18.5,2024-01-27
D'Angelo Russell,LAL,23.0,18.162,17.5,2024-01-29
Austin Reaves,LAL,11.0,14.538,16.5,2024-01-09
Austin Reaves,LAL,13.0,14.429,15.5,2024-01-11
Austin Reaves,LAL,15.0,14.75,16.5,2024-01-15
Austin Reaves,LAL,9.0,14.389,15.5,2024-01-19
Austin Reaves,LAL,12.0,14.3,16.5,2024-01-23
Austin Reaves,LAL,17.0,14.682,14.5,2024-01-27
Austin Reaves,LAL,8.0,14.391,14.5,2024-01-29
Taurean Prince,LAL,17.0,10.172,9.5,2023-12-25
Taurean Prince,LAL,10.0,9.765,10.5,2024-01-05
Taurean Prince,LAL,13.0,9.857,9.5,2024-01-07
Taurean Prince,LAL,11.0,9.889,9.5,2024-01-09
Taurean Prince,LAL,11.0,9.919,10.5,2024-01-11
Taurean Prince,LAL,12.0,9.974,10.5,2024-01-13
Taurean Prince,LAL,3.0,9.795,10.5,2024-01-15
Taurean Prince,LAL,9.0,9.775,9.5,2024-01-17
Taurean Prince,LAL,10.0,9.78,8.5,2024-01-19
Taurean Prince,LAL,11.0,9.81,10.5,2024-01-23
Taurean Prince,LAL,0.0,9.682,9.5,2024-01-27
Taurean Prince,LAL,5.0,9.578,8.5,2024-01-29
Cam Reddish,LAL,5.0,8.316,8.5,2023-12-25
Cam Reddish,LAL,13.0,7.917,6.5,2024-01-09
Cam Reddish,LAL,0.0,7.6,6.5,2024-01-11
Ja Morant,MEM,34.0,34.0,23.5,2023-12-19
Ja Morant,MEM,20.0,27.0,28.5,2023-12-21
Ja Morant,MEM,30.0,28.0,27.5,2023-12-23
Ja Morant,MEM,31.0,28.75,28.5,2023-12-26
Ja Morant,MEM,17.0,25.167,27.5,2023-12-31
Ja Morant,MEM,26.0,25.286,26.5,2024-01-02
Ja Morant,MEM,28.0,25.625,25.5,2024-01-03
Ja Morant,MEM,21.0,25.111,26.5,2024-01-05
Desmond Bane,MEM,31.0,24.692,24.5,2023-12-21
Desmond Bane,MEM,37.0,25.148,26.5,2023-12-23
Desmond Bane,MEM,27.0,25.214,25.5,2023-12-26
Desmond Bane,MEM,17.0,24.645,24.5,2023-12-31
Desmond Bane,MEM,24.0,24.625,23.5,2024-01-02
Desmond Bane,MEM,24.0,24.529,22.5,2024-01-05
Desmond Bane,MEM,32.0,24.694,27.5,2024-01-09
Desmond Bane,MEM,15.0,24.432,27.5,2024-01-12
Jaren Jackson Jr.,MEM,21.0,21.481,22.5,2023-12-21
Jaren Jackson Jr.,MEM,20.0,21.429,21.5,2023-12-23
Jaren Jackson Jr.,MEM,19.0,21.345,18.5,2023-12-26
Jaren Jackson Jr.,MEM,18.0,21.031,19.5,2023-12-31
Jaren Jackson Jr.,MEM,10.0,20.697,19.5,2024-01-02
Jaren Jackson Jr.,MEM,31.0,21.086,18.5,2024-01-05
Jaren Jackson Jr.,MEM,21.0,21.27,23.5,2024-01-12
Jaren Jackson Jr.,MEM,36.0,21.564,23.5,2024-01-18
