Player,team,Rk,G,Date,Age,Tm,Unnamed: 7,Opp,Unnamed: 9,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Points_Running_Avg,Rebounds_Running_Avg,Assists_Running_Avg,Steals_Running_Avg,Blocks_Running_Avg,Points_Diff,Rebounds_Diff,Assists_Diff,Steals_Diff,Blocks_Diff
Russell Westbrook,LAC,33,30.0,2022-12-25,34-043,LAL,@,DAL,L (-9),0,24:13,7.0,16.0,0.438,2.0,5.0,0.4,1.0,2.0,0.5,0.0,5.0,5.0,4.0,0.0,0.0,0.0,3.0,17.0,11.3,-30.0,14.161,5.903,7.258,1.0,0.484,2.839,-0.903,-3.258,-1.0,-0.484
Russell Westbrook,LAC,34,31.0,2022-12-27,34-045,LAL,@,ORL,W (+19),0,29:21,6.0,11.0,0.545,1.0,3.0,0.333,2.0,2.0,1.0,0.0,13.0,13.0,13.0,0.0,0.0,4.0,3.0,15.0,17.5,18.0,14.188,6.125,7.438,0.969,0.469,0.812,6.875,5.562,-0.969,-0.469
Russell Westbrook,LAC,35,32.0,2022-12-28,34-046,LAL,@,MIA,L (-14),0,32:22,6.0,16.0,0.375,2.0,7.0,0.286,1.0,3.0,0.333,1.0,3.0,4.0,8.0,0.0,1.0,3.0,1.0,15.0,9.9,-9.0,14.212,6.061,7.455,0.939,0.485,0.788,-2.061,0.545,-0.939,0.515
Russell Westbrook,LAC,36,33.0,2022-12-30,34-048,LAL,@,ATL,W (+9),0,29:20,6.0,12.0,0.5,0.0,3.0,0.0,2.0,2.0,1.0,2.0,6.0,8.0,11.0,1.0,1.0,6.0,1.0,14.0,14.2,11.0,14.206,6.118,7.559,0.941,0.5,-0.206,1.882,3.441,0.059,0.5
Russell Westbrook,LAC,37,34.0,2023-01-02,34-051,LAL,@,CHO,W (+6),0,11:22,1.0,8.0,0.125,0.0,3.0,0.0,0.0,0.0,,0.0,4.0,4.0,2.0,0.0,0.0,3.0,1.0,2.0,-4.0,8.0,13.857,6.057,7.4,0.914,0.486,-11.857,-2.057,-5.4,-0.914,-0.486
Russell Westbrook,LAC,38,35.0,2023-01-04,34-053,LAL,,MIA,W (+3),0,35:55,8.0,18.0,0.444,2.0,6.0,0.333,3.0,6.0,0.5,1.0,7.0,8.0,9.0,3.0,0.0,7.0,3.0,21.0,14.3,12.0,14.056,6.111,7.444,0.972,0.472,6.944,1.889,1.556,2.028,-0.472
Russell Westbrook,LAC,39,36.0,2023-01-06,34-055,LAL,,ATL,W (+16),0,30:39,7.0,14.0,0.5,2.0,4.0,0.5,2.0,2.0,1.0,0.0,11.0,11.0,9.0,2.0,1.0,2.0,3.0,18.0,20.1,15.0,14.162,6.243,7.486,1.0,0.486,3.838,4.757,1.514,1.0,0.514
Russell Westbrook,LAC,40,37.0,2023-01-07,34-056,LAL,@,SAC,W (+2),0,33:31,7.0,14.0,0.5,2.0,5.0,0.4,7.0,10.0,0.7,1.0,4.0,5.0,15.0,0.0,1.0,4.0,3.0,23.0,22.7,15.0,14.395,6.211,7.684,0.974,0.5,8.605,-1.211,7.316,-0.974,0.5
Russell Westbrook,LAC,41,38.0,2023-01-09,34-058,LAL,@,DEN,L (-13),0,30:51,10.0,21.0,0.476,1.0,4.0,0.25,4.0,7.0,0.571,1.0,6.0,7.0,7.0,1.0,0.0,7.0,2.0,25.0,13.7,-9.0,14.667,6.231,7.667,0.974,0.487,10.333,0.769,-0.667,0.026,-0.487
Russell Westbrook,LAC,42,39.0,2023-01-12,34-061,LAL,,DAL,L (-4),0,40:03,10.0,23.0,0.435,3.0,6.0,0.5,5.0,8.0,0.625,1.0,6.0,7.0,5.0,2.0,0.0,3.0,3.0,28.0,18.5,3.0,15.0,6.25,7.6,1.0,0.475,13.0,0.75,-2.6,1.0,-0.475
Russell Westbrook,LAC,43,40.0,2023-01-15,34-064,LAL,,PHI,L (-1),0,33:59,7.0,14.0,0.5,2.0,5.0,0.4,4.0,5.0,0.8,0.0,14.0,14.0,11.0,1.0,1.0,4.0,2.0,20.0,21.4,3.0,15.122,6.439,7.683,1.0,0.488,4.878,7.561,3.317,0.0,0.512
Russell Westbrook,LAC,44,41.0,2023-01-16,34-065,LAL,,HOU,W (+8),0,32:11,9.0,16.0,0.563,0.0,3.0,0.0,6.0,8.0,0.75,2.0,3.0,5.0,4.0,1.0,0.0,0.0,2.0,24.0,20.9,17.0,15.333,6.405,7.595,1.0,0.476,8.667,-1.405,-3.595,0.0,-0.476
Russell Westbrook,LAC,45,42.0,2023-01-18,34-067,LAL,,SAC,L (-5),0,31:53,8.0,17.0,0.471,2.0,5.0,0.4,1.0,4.0,0.25,0.0,7.0,7.0,5.0,1.0,0.0,2.0,1.0,19.0,13.3,1.0,15.419,6.419,7.535,1.0,0.465,3.581,0.581,-2.535,0.0,-0.465
Russell Westbrook,LAC,46,43.0,2023-01-20,34-069,LAL,,MEM,W (+1),0,30:49,10.0,18.0,0.556,2.0,4.0,0.5,7.0,11.0,0.636,3.0,2.0,5.0,6.0,0.0,1.0,4.0,3.0,29.0,21.2,3.0,15.727,6.386,7.5,0.977,0.477,13.273,-1.386,-1.5,-0.977,0.523
Russell Westbrook,LAC,47,44.0,2023-01-22,34-071,LAL,@,POR,W (+9),0,25:52,3.0,13.0,0.231,0.0,4.0,0.0,0.0,0.0,,1.0,7.0,8.0,5.0,0.0,0.0,3.0,2.0,6.0,0.6,-13.0,15.511,6.422,7.444,0.956,0.467,-9.511,1.578,-2.444,-0.956,-0.467
Russell Westbrook,LAC,48,45.0,2023-01-24,34-073,LAL,,LAC,L (-18),0,24:43,4.0,13.0,0.308,1.0,4.0,0.25,8.0,13.0,0.615,1.0,0.0,1.0,5.0,2.0,0.0,2.0,1.0,17.0,11.3,-11.0,15.543,6.304,7.391,0.978,0.457,1.457,-5.304,-2.391,1.022,-0.457
Russell Westbrook,LAC,49,46.0,2023-01-25,34-074,LAL,,SAS,W (+9),0,27:53,7.0,15.0,0.467,0.0,3.0,0.0,0.0,0.0,,0.0,2.0,2.0,4.0,1.0,0.0,3.0,4.0,14.0,6.1,-10.0,15.511,6.213,7.319,0.979,0.447,-1.511,-4.213,-3.319,0.021,-0.447
Russell Westbrook,LAC,50,47.0,2023-01-28,34-077,LAL,@,BOS,L (-4),0,25:19,4.0,14.0,0.286,0.0,3.0,0.0,4.0,5.0,0.8,2.0,2.0,4.0,7.0,1.0,0.0,5.0,4.0,12.0,4.7,-10.0,15.438,6.167,7.312,0.979,0.438,-3.438,-2.167,-0.312,0.021,-0.438
Russell Westbrook,LAC,51,48.0,2023-01-30,34-079,LAL,@,BRK,L (-17),0,29:40,5.0,15.0,0.333,3.0,6.0,0.5,4.0,7.0,0.571,2.0,6.0,8.0,10.0,1.0,1.0,6.0,2.0,17.0,12.4,-10.0,15.469,6.204,7.367,0.98,0.449,1.531,1.796,2.633,0.02,0.551
Russell Westbrook,LAC,52,49.0,2023-01-31,34-080,LAL,@,NYK,W (+6),0,36:13,7.0,13.0,0.538,1.0,4.0,0.25,2.0,5.0,0.4,3.0,3.0,6.0,8.0,3.0,0.0,1.0,4.0,17.0,18.5,-5.0,15.5,6.2,7.38,1.02,0.44,1.5,-0.2,0.62,1.98,-0.44
Russell Westbrook,LAC,53,50.0,2023-02-02,34-082,LAL,@,IND,W (+1),0,32:09,2.0,16.0,0.125,0.0,5.0,0.0,6.0,8.0,0.75,1.0,2.0,3.0,10.0,0.0,0.0,4.0,2.0,10.0,2.3,0.0,15.392,6.137,7.431,1.0,0.431,-5.392,-3.137,2.569,-1.0,-0.431
Russell Westbrook,LAC,54,51.0,2023-02-04,34-084,LAL,@,NOP,L (-5),0,22:54,6.0,11.0,0.545,2.0,3.0,0.667,1.0,2.0,0.5,2.0,2.0,4.0,4.0,0.0,0.0,2.0,1.0,15.0,11.7,-4.0,15.385,6.096,7.365,0.981,0.423,-0.385,-2.096,-3.365,-0.981,-0.423
Russell Westbrook,LAC,55,52.0,2023-02-07,34-087,LAL,,OKC,L (-3),0,28:00,10.0,19.0,0.526,4.0,7.0,0.571,3.0,6.0,0.5,0.0,4.0,4.0,8.0,2.0,1.0,6.0,1.0,27.0,19.6,4.0,15.604,6.057,7.377,1.0,0.434,11.396,-2.057,0.623,1.0,0.566
Russell Westbrook,LAC,60,53.0,2023-02-24,34-104,LAC,,SAC,L (-1),1,39:27,7.0,13.0,0.538,1.0,4.0,0.25,2.0,2.0,1.0,1.0,4.0,5.0,14.0,1.0,0.0,7.0,6.0,17.0,14.0,3.0,15.63,6.037,7.5,1.0,0.426,1.37,-1.037,6.5,0.0,-0.426
Russell Westbrook,LAC,61,54.0,2023-02-26,34-106,LAC,@,DEN,L (-10),1,25:21,6.0,10.0,0.6,1.0,2.0,0.5,4.0,4.0,1.0,0.0,5.0,5.0,4.0,5.0,0.0,2.0,3.0,17.0,18.5,-12.0,15.655,6.018,7.436,1.073,0.418,1.345,-1.018,-3.436,3.927,-0.418
Russell Westbrook,LAC,62,55.0,2023-02-28,34-108,LAC,,MIN,L (-7),1,27:46,5.0,11.0,0.455,2.0,3.0,0.667,2.0,2.0,1.0,2.0,5.0,7.0,10.0,1.0,0.0,4.0,2.0,14.0,14.4,-5.0,15.625,6.036,7.482,1.071,0.411,-1.625,0.964,2.518,-0.071,-0.411
Russell Westbrook,LAC,63,56.0,2023-03-02,34-110,LAC,@,GSW,L (-24),1,27:41,3.0,12.0,0.25,0.0,5.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,4.0,3.0,8.0,-0.2,-10.0,15.491,5.93,7.456,1.053,0.404,-7.491,-5.93,-1.456,-1.053,-0.404
Russell Westbrook,LAC,64,57.0,2023-03-03,34-111,LAC,@,SAC,L (-1),1,35:30,12.0,16.0,0.75,1.0,2.0,0.5,2.0,5.0,0.4,0.0,2.0,2.0,10.0,1.0,2.0,5.0,1.0,27.0,24.0,10.0,15.69,5.862,7.5,1.052,0.431,11.31,-3.862,2.5,-0.052,1.569
Russell Westbrook,LAC,65,58.0,2023-03-05,34-113,LAC,,MEM,W (+6),1,34:07,4.0,9.0,0.444,0.0,2.0,0.0,1.0,1.0,1.0,0.0,5.0,5.0,6.0,1.0,0.0,4.0,3.0,9.0,5.8,9.0,15.576,5.847,7.475,1.051,0.424,-6.576,-0.847,-1.475,-0.051,-0.424
Russell Westbrook,LAC,66,59.0,2023-03-08,34-116,LAC,,TOR,W (+8),1,23:16,3.0,6.0,0.5,1.0,3.0,0.333,0.0,0.0,,1.0,1.0,2.0,7.0,1.0,1.0,3.0,2.0,7.0,7.8,12.0,15.433,5.783,7.467,1.05,0.433,-8.433,-3.783,-0.467,-0.05,0.567
Russell Westbrook,LAC,67,60.0,2023-03-11,34-119,LAC,,NYK,W (+11),1,22:57,3.0,8.0,0.375,0.0,2.0,0.0,1.0,3.0,0.333,0.0,5.0,5.0,3.0,1.0,0.0,3.0,2.0,7.0,2.6,1.0,15.295,5.77,7.393,1.049,0.426,-8.295,-0.77,-4.393,-0.049,-0.426
Russell Westbrook,LAC,68,61.0,2023-03-15,34-123,LAC,,GSW,W (+8),1,27:05,6.0,16.0,0.375,2.0,5.0,0.4,1.0,2.0,0.5,4.0,5.0,9.0,7.0,2.0,0.0,0.0,1.0,15.0,16.6,10.0,15.29,5.823,7.387,1.065,0.419,-0.29,3.177,-0.387,0.935,-0.419
Russell Westbrook,LAC,69,62.0,2023-03-18,34-126,LAC,,ORL,L (-5),1,37:05,5.0,14.0,0.357,0.0,3.0,0.0,4.0,7.0,0.571,2.0,3.0,5.0,9.0,1.0,0.0,6.0,2.0,14.0,7.8,-15.0,15.27,5.81,7.413,1.063,0.413,-1.27,-0.81,1.587,-0.063,-0.413
Russell Westbrook,LAC,70,63.0,2023-03-19,34-127,LAC,@,POR,W (+15),1,33:36,3.0,12.0,0.25,1.0,2.0,0.5,2.0,2.0,1.0,4.0,8.0,12.0,10.0,0.0,0.0,4.0,1.0,9.0,9.6,13.0,15.172,5.906,7.453,1.047,0.406,-6.172,6.094,2.547,-1.047,-0.406
Russell Westbrook,LAC,71,64.0,2023-03-21,34-129,LAC,,OKC,L (-1),1,26:10,6.0,10.0,0.6,0.0,3.0,0.0,3.0,5.0,0.6,3.0,5.0,8.0,2.0,2.0,1.0,2.0,4.0,15.0,13.7,9.0,15.169,5.938,7.369,1.062,0.415,-0.169,2.062,-5.369,0.938,0.585
Russell Westbrook,LAC,72,65.0,2023-03-23,34-131,LAC,,OKC,W (+22),1,29:37,8.0,13.0,0.615,2.0,4.0,0.5,6.0,8.0,0.75,1.0,1.0,2.0,7.0,0.0,1.0,4.0,2.0,24.0,19.1,-1.0,15.303,5.879,7.364,1.045,0.424,8.697,-3.879,-0.364,-1.045,0.576
Russell Westbrook,LAC,73,66.0,2023-03-25,34-133,LAC,,NOP,L (-21),1,25:51,4.0,12.0,0.333,1.0,5.0,0.2,5.0,5.0,1.0,0.0,3.0,3.0,5.0,0.0,0.0,4.0,2.0,14.0,6.8,-17.0,15.284,5.836,7.328,1.03,0.418,-1.284,-2.836,-2.328,-1.03,-0.418
Russell Westbrook,LAC,74,67.0,2023-03-27,34-135,LAC,,CHI,W (+12),1,32:44,6.0,11.0,0.545,0.0,3.0,0.0,0.0,3.0,0.0,1.0,4.0,5.0,10.0,3.0,0.0,3.0,0.0,12.0,14.4,16.0,15.235,5.824,7.368,1.059,0.412,-3.235,-0.824,2.632,1.941,-0.412
Russell Westbrook,LAC,75,68.0,2023-03-29,34-137,LAC,@,MEM,W (+9),1,35:30,13.0,18.0,0.722,5.0,5.0,1.0,5.0,9.0,0.556,1.0,3.0,4.0,10.0,0.0,2.0,2.0,1.0,36.0,34.6,3.0,15.536,5.797,7.406,1.043,0.435,20.464,-1.797,2.594,-1.043,1.565
Russell Westbrook,LAC,76,69.0,2023-03-31,34-139,LAC,@,MEM,L (-14),1,25:48,2.0,8.0,0.25,0.0,3.0,0.0,0.0,0.0,,0.0,4.0,4.0,11.0,1.0,1.0,5.0,0.0,4.0,4.8,,15.371,5.771,7.457,1.043,0.443,-11.371,-1.771,3.543,-0.043,0.557
Russell Westbrook,LAC,77,70.0,2023-04-01,34-140,LAC,@,NOP,L (-8),1,39:39,9.0,18.0,0.5,3.0,6.0,0.5,3.0,5.0,0.6,0.0,3.0,3.0,10.0,1.0,1.0,1.0,5.0,24.0,20.8,-7.0,15.493,5.732,7.493,1.042,0.451,8.507,-2.732,2.507,-0.042,0.549
Russell Westbrook,LAC,78,71.0,2023-04-05,34-144,LAC,,LAL,W (+7),1,20:55,6.0,12.0,0.5,2.0,4.0,0.5,0.0,1.0,0.0,0.0,3.0,3.0,4.0,1.0,1.0,3.0,0.0,14.0,10.0,-1.0,15.472,5.694,7.444,1.042,0.458,-1.472,-2.694,-3.444,-0.042,0.542
Russell Westbrook,LAC,79,72.0,2023-04-08,34-147,LAC,,POR,W (+11),1,24:39,9.0,14.0,0.643,2.0,3.0,0.667,0.0,0.0,,4.0,2.0,6.0,6.0,0.0,0.0,3.0,0.0,20.0,18.4,7.0,15.534,5.699,7.425,1.027,0.452,4.466,0.301,-1.425,-1.027,-0.452
Russell Westbrook,LAC,80,73.0,2023-04-09,34-148,LAC,@,PHO,W (+5),1,39:47,8.0,19.0,0.421,2.0,4.0,0.5,7.0,10.0,0.7,6.0,1.0,7.0,9.0,1.0,0.0,2.0,1.0,25.0,23.1,8.0,15.662,5.716,7.446,1.027,0.446,9.338,1.284,1.554,-0.027,-0.446
LeBron James,LAL,1,1.0,2022-10-18,37-292,LAL,@,GSW,L (-14),1,35:12,12.0,26.0,0.462,3.0,10.0,0.3,4.0,4.0,1.0,5.0,10.0,15.0,8.0,0.0,0.0,5.0,2.0,31.0,23.9,-10.0,31.0,15.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LeBron James,LAL,2,2.0,2022-10-20,37-294,LAL,,LAC,L (-6),1,36:40,7.0,17.0,0.412,2.0,8.0,0.25,4.0,6.0,0.667,2.0,8.0,10.0,6.0,1.0,2.0,2.0,3.0,20.0,17.3,-1.0,25.5,12.5,7.0,0.5,1.0,-5.5,-2.5,-1.0,0.5,1.0
LeBron James,LAL,3,3.0,2022-10-23,37-297,LAL,,POR,L (-2),1,37:43,12.0,22.0,0.545,2.0,9.0,0.222,5.0,7.0,0.714,1.0,7.0,8.0,8.0,2.0,2.0,4.0,3.0,31.0,26.2,2.0,27.333,11.0,7.333,1.0,1.333,3.667,-3.0,0.667,1.0,0.667
LeBron James,LAL,4,4.0,2022-10-26,37-300,LAL,@,DEN,L (-11),1,35:18,8.0,21.0,0.381,2.0,8.0,0.25,1.0,2.0,0.5,2.0,5.0,7.0,9.0,1.0,0.0,8.0,1.0,19.0,8.9,-7.0,25.25,10.0,7.75,1.0,1.0,-6.25,-3.0,1.25,0.0,-1.0
LeBron James,LAL,5,5.0,2022-10-28,37-302,LAL,@,MIN,L (-9),1,37:27,10.0,24.0,0.417,1.0,6.0,0.167,7.0,8.0,0.875,3.0,4.0,7.0,5.0,4.0,0.0,3.0,2.0,28.0,21.8,-13.0,25.8,9.4,7.2,1.6,0.8,2.2,-2.4,-2.2,2.4,-0.8
LeBron James,LAL,6,6.0,2022-10-30,37-304,LAL,,DEN,W (+11),1,34:42,10.0,22.0,0.455,2.0,5.0,0.4,4.0,5.0,0.8,0.0,6.0,6.0,8.0,1.0,0.0,3.0,1.0,26.0,19.2,-1.0,25.833,8.833,7.333,1.5,0.667,0.167,-2.833,0.667,-0.5,-0.667
LeBron James,LAL,7,7.0,2022-11-02,37-307,LAL,,NOP,W (+3),1,39:43,9.0,23.0,0.391,0.0,7.0,0.0,2.0,4.0,0.5,0.0,10.0,10.0,8.0,0.0,2.0,2.0,3.0,20.0,13.5,5.0,25.0,9.0,7.429,1.286,0.857,-5.0,1.0,0.571,-1.286,1.143
LeBron James,LAL,8,8.0,2022-11-04,37-309,LAL,,UTA,L (-14),1,34:09,7.0,19.0,0.368,0.0,5.0,0.0,3.0,5.0,0.6,2.0,8.0,10.0,8.0,0.0,1.0,3.0,3.0,17.0,11.6,-11.0,24.0,9.125,7.5,1.125,0.875,-7.0,0.875,0.5,-1.125,0.125
LeBron James,LAL,9,9.0,2022-11-06,37-311,LAL,,CLE,L (-14),1,33:49,13.0,23.0,0.565,1.0,4.0,0.25,0.0,3.0,0.0,2.0,5.0,7.0,4.0,0.0,0.0,1.0,0.0,27.0,19.6,-8.0,24.333,8.889,7.111,1.0,0.778,2.667,-1.889,-3.111,-1.0,-0.778
LeBron James,LAL,11,10.0,2022-11-09,37-314,LAL,@,LAC,L (-13),1,32:21,12.0,22.0,0.545,4.0,9.0,0.444,2.0,4.0,0.5,1.0,7.0,8.0,5.0,2.0,0.0,3.0,2.0,30.0,23.1,-17.0,24.9,8.8,6.9,1.1,0.7,5.1,-0.8,-1.9,0.9,-0.7
LeBron James,LAL,14,,2022-11-18,37-323,LAL,,DET,W (+7),Did Not Dress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LeBron James,LAL,17,11.0,2022-11-25,37-330,LAL,@,SAS,W (+11),1,33:15,8.0,17.0,0.471,1.0,4.0,0.25,4.0,4.0,1.0,0.0,8.0,8.0,5.0,3.0,1.0,9.0,2.0,21.0,12.1,16.0,22.5,8.0,6.167,1.167,0.667,-1.5,0.0,-1.167,1.833,0.333
LeBron James,LAL,18,12.0,2022-11-26,37-331,LAL,@,SAS,W (+5),1,35:28,11.0,21.0,0.524,7.0,12.0,0.583,10.0,10.0,1.0,0.0,11.0,11.0,3.0,1.0,1.0,4.0,3.0,39.0,30.6,-3.0,23.769,8.231,5.923,1.154,0.692,15.231,2.769,-2.923,-0.154,0.308
LeBron James,LAL,19,13.0,2022-11-28,37-333,LAL,,IND,L (-1),1,36:10,8.0,22.0,0.364,3.0,10.0,0.3,2.0,3.0,0.667,1.0,6.0,7.0,3.0,1.0,0.0,1.0,1.0,21.0,12.6,-7.0,23.571,8.143,5.714,1.143,0.643,-2.571,-1.143,-2.714,-0.143,-0.643
LeBron James,LAL,20,14.0,2022-11-30,37-335,LAL,,POR,W (+19),1,32:30,12.0,18.0,0.667,6.0,8.0,0.75,1.0,3.0,0.333,2.0,5.0,7.0,8.0,0.0,1.0,2.0,1.0,31.0,29.2,8.0,24.067,8.067,5.867,1.067,0.667,6.933,-1.067,2.133,-1.067,0.333
LeBron James,LAL,21,15.0,2022-12-02,37-337,LAL,@,MIL,W (+4),1,37:11,12.0,27.0,0.444,3.0,6.0,0.5,1.0,2.0,0.5,1.0,7.0,8.0,11.0,2.0,0.0,0.0,2.0,28.0,25.2,6.0,24.312,8.062,6.188,1.125,0.625,3.688,-0.062,4.812,0.875,-0.625
LeBron James,LAL,22,16.0,2022-12-04,37-339,LAL,@,WAS,W (+11),1,34:26,12.0,26.0,0.462,2.0,7.0,0.286,3.0,4.0,0.75,1.0,7.0,8.0,6.0,1.0,0.0,5.0,3.0,29.0,17.0,13.0,24.588,8.059,6.176,1.118,0.588,4.412,-0.059,-0.176,-0.118,-0.588
LeBron James,LAL,23,17.0,2022-12-06,37-341,LAL,@,CLE,L (-14),1,35:37,8.0,17.0,0.471,2.0,6.0,0.333,3.0,4.0,0.75,4.0,13.0,17.0,4.0,1.0,1.0,3.0,0.0,21.0,20.1,-14.0,24.389,8.556,6.056,1.111,0.611,-3.389,8.444,-2.056,-0.111,0.389
LeBron James,LAL,25,18.0,2022-12-09,37-344,LAL,@,PHI,L (-11),1,43:50,9.0,22.0,0.409,1.0,8.0,0.125,4.0,8.0,0.5,1.0,3.0,4.0,6.0,2.0,0.0,3.0,3.0,23.0,13.2,-10.0,24.316,8.316,6.053,1.158,0.579,-1.316,-4.316,-0.053,0.842,-0.579
LeBron James,LAL,26,19.0,2022-12-11,37-346,LAL,@,DET,W (+7),1,36:52,14.0,24.0,0.583,2.0,6.0,0.333,5.0,5.0,1.0,1.0,4.0,5.0,5.0,1.0,0.0,1.0,1.0,35.0,28.8,18.0,24.85,8.15,6.0,1.15,0.55,10.15,-3.15,-1.0,-0.15,-0.55
LeBron James,LAL,27,20.0,2022-12-13,37-348,LAL,,BOS,L (-4),1,42:47,14.0,25.0,0.56,3.0,11.0,0.273,2.0,4.0,0.5,0.0,9.0,9.0,9.0,2.0,1.0,4.0,4.0,33.0,26.4,10.0,25.238,8.19,6.143,1.19,0.571,7.762,0.81,2.857,0.81,0.429
LeBron James,LAL,28,21.0,2022-12-16,37-351,LAL,,DEN,W (+18),1,35:56,13.0,21.0,0.619,1.0,4.0,0.25,3.0,4.0,0.75,1.0,8.0,9.0,4.0,2.0,0.0,2.0,2.0,30.0,25.2,26.0,25.455,8.227,6.045,1.227,0.545,4.545,0.773,-2.045,0.773,-0.545
LeBron James,LAL,29,22.0,2022-12-18,37-353,LAL,,WAS,W (+2),1,36:33,13.0,24.0,0.542,1.0,4.0,0.25,6.0,8.0,0.75,1.0,6.0,7.0,9.0,0.0,1.0,0.0,0.0,33.0,30.1,10.0,25.783,8.174,6.174,1.174,0.565,7.217,-1.174,2.826,-1.174,0.435
LeBron James,LAL,31,23.0,2022-12-21,37-356,LAL,@,SAC,L (-14),1,34:00,11.0,21.0,0.524,0.0,4.0,0.0,9.0,10.0,0.9,0.0,6.0,6.0,11.0,0.0,2.0,2.0,0.0,31.0,29.2,-4.0,26.0,8.083,6.375,1.125,0.625,5.0,-2.083,4.625,-1.125,1.375
LeBron James,LAL,32,24.0,2022-12-23,37-358,LAL,,CHO,L (-4),1,33:56,15.0,23.0,0.652,4.0,8.0,0.5,0.0,2.0,0.0,0.0,2.0,2.0,8.0,1.0,0.0,3.0,2.0,34.0,26.5,-6.0,26.32,7.84,6.44,1.12,0.6,7.68,-5.84,1.56,-0.12,-0.6
LeBron James,LAL,33,25.0,2022-12-25,37-360,LAL,@,DAL,L (-9),1,34:20,13.0,23.0,0.565,0.0,4.0,0.0,12.0,12.0,1.0,0.0,6.0,6.0,5.0,0.0,0.0,2.0,2.0,38.0,29.6,2.0,26.769,7.769,6.385,1.077,0.577,11.231,-1.769,-1.385,-1.077,-0.577
LeBron James,LAL,34,26.0,2022-12-27,37-362,LAL,@,ORL,W (+19),1,31:10,12.0,24.0,0.5,0.0,7.0,0.0,4.0,5.0,0.8,2.0,5.0,7.0,5.0,1.0,1.0,4.0,1.0,28.0,19.3,8.0,26.815,7.741,6.333,1.074,0.593,1.185,-0.741,-1.333,-0.074,0.407
LeBron James,LAL,35,27.0,2022-12-28,37-363,LAL,@,MIA,L (-14),1,33:30,10.0,18.0,0.556,2.0,5.0,0.4,5.0,5.0,1.0,0.0,9.0,9.0,6.0,0.0,0.0,6.0,4.0,27.0,17.7,-4.0,26.821,7.786,6.321,1.036,0.571,0.179,1.214,-0.321,-1.036,-0.571
LeBron James,LAL,36,28.0,2022-12-30,38-000,LAL,@,ATL,W (+9),1,39:39,18.0,27.0,0.667,4.0,6.0,0.667,7.0,9.0,0.778,2.0,8.0,10.0,9.0,0.0,1.0,5.0,0.0,47.0,40.3,12.0,27.517,7.862,6.414,1.0,0.586,19.483,2.138,2.586,-1.0,0.414
LeBron James,LAL,37,29.0,2023-01-02,38-003,LAL,@,CHO,W (+6),1,39:33,16.0,26.0,0.615,0.0,5.0,0.0,11.0,15.0,0.733,0.0,11.0,11.0,6.0,1.0,0.0,3.0,1.0,43.0,34.7,9.0,28.033,7.967,6.4,1.0,0.567,14.967,3.033,-0.4,0.0,-0.567
LeBron James,LAL,39,30.0,2023-01-06,38-007,LAL,,ATL,W (+16),1,32:47,10.0,19.0,0.526,1.0,5.0,0.2,4.0,6.0,0.667,0.0,7.0,7.0,10.0,0.0,0.0,5.0,0.0,25.0,19.0,12.0,27.935,7.935,6.516,0.968,0.548,-2.935,-0.935,3.484,-0.968,-0.548
LeBron James,LAL,40,31.0,2023-01-07,38-008,LAL,@,SAC,W (+2),1,37:43,14.0,28.0,0.5,1.0,6.0,0.167,8.0,9.0,0.889,1.0,7.0,8.0,7.0,1.0,0.0,4.0,2.0,37.0,26.5,15.0,28.219,7.938,6.531,0.969,0.531,8.781,0.062,0.469,0.031,-0.531
LeBron James,LAL,42,32.0,2023-01-12,38-013,LAL,,DAL,L (-4),1,46:45,9.0,28.0,0.321,0.0,7.0,0.0,6.0,10.0,0.6,6.0,10.0,16.0,9.0,2.0,0.0,3.0,0.0,24.0,18.9,-3.0,28.091,8.182,6.606,1.0,0.515,-4.091,7.818,2.394,1.0,-0.515
LeBron James,LAL,43,33.0,2023-01-15,38-016,LAL,,PHI,L (-1),1,35:18,15.0,23.0,0.652,1.0,5.0,0.2,4.0,5.0,0.8,0.0,8.0,8.0,10.0,1.0,1.0,3.0,1.0,35.0,32.2,19.0,28.294,8.176,6.706,1.0,0.529,6.706,-0.176,3.294,0.0,0.471
LeBron James,LAL,44,34.0,2023-01-16,38-017,LAL,,HOU,W (+8),1,35:51,16.0,26.0,0.615,5.0,10.0,0.5,11.0,12.0,0.917,1.0,7.0,8.0,9.0,0.0,0.0,0.0,1.0,48.0,44.5,19.0,28.857,8.171,6.771,0.971,0.514,19.143,-0.171,2.229,-0.971,-0.514
LeBron James,LAL,45,35.0,2023-01-18,38-019,LAL,,SAC,L (-5),1,36:30,11.0,25.0,0.44,2.0,9.0,0.222,8.0,9.0,0.889,0.0,8.0,8.0,9.0,1.0,1.0,1.0,0.0,32.0,27.9,-16.0,28.944,8.167,6.833,0.972,0.528,3.056,-0.167,2.167,0.028,0.472
