Player,team,Rk,G,Date,Age,Tm,Place,Opp,Outcome,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Points_Running_Avg,Rebounds_Running_Avg,Assists_Running_Avg,Steals_Running_Avg,Blocks_Running_Avg,Points_Diff,Rebounds_Diff,Assists_Diff,Steals_Diff,Blocks_Diff
Kristaps Porziņģis,BOS,51,37.0,2024-02-07,28-189,BOS,,ATL,W (+8),1,31:24,13.0,19.0,0.684,2.0,4.0,0.5,3.0,4.0,0.75,0.0,3.0,3.0,1.0,0.0,2.0,2.0,2.0,31.0,22.7,2.0,19.865,6.811,1.973,0.649,1.892,11.135,-3.811,-0.973,-0.649,0.108
Kristaps Porziņģis,BOS,52,38.0,2024-02-09,28-191,BOS,,WAS,W (+4),1,32:53,9.0,18.0,0.5,2.0,4.0,0.5,14.0,14.0,1.0,2.0,9.0,11.0,0.0,0.0,1.0,3.0,3.0,34.0,25.6,8.0,20.237,6.921,1.921,0.632,1.868,13.763,4.079,-1.921,-0.632,-0.868
Al Horford,BOS,5,5.0,2023-11-04,37-154,BOS,Away,BRK,W (+10),1,30:12,4.0,7.0,0.571,0.0,3.0,0.0,0.0,0.0,,2.0,5.0,7.0,3.0,1.0,1.0,0.0,1.0,8.0,11.0,29.0,8.0,7.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Al Horford,BOS,6,6.0,2023-11-06,37-156,BOS,Away,MIN,L (-5),1,36:02,1.0,5.0,0.2,1.0,4.0,0.25,0.0,0.0,,2.0,3.0,5.0,4.0,1.0,0.0,2.0,4.0,3.0,2.4,7.0,5.5,6.0,3.5,1.0,0.5,-2.5,-1.0,0.5,0.0,-0.5
Al Horford,BOS,11,10.0,2023-11-15,37-165,BOS,Away,PHI,W (+10),1,28:49,5.0,9.0,0.556,4.0,8.0,0.5,0.0,0.0,,1.0,7.0,8.0,3.0,0.0,5.0,0.0,2.0,14.0,17.3,14.0,8.333,6.667,3.333,0.667,2.0,5.667,1.333,-0.333,-0.667,3.0
Al Horford,BOS,16,14.0,2023-11-24,37-174,BOS,Away,ORL,L (-17),1,32:58,1.0,5.0,0.2,1.0,5.0,0.2,0.0,0.0,,0.0,5.0,5.0,3.0,0.0,0.0,1.0,4.0,3.0,0.9,-26.0,7.0,6.25,3.25,0.5,1.5,-4.0,-1.25,-0.25,-0.5,-1.5
Al Horford,BOS,17,15.0,2023-11-26,37-176,BOS,,ATL,W (+10),1,32:24,3.0,8.0,0.375,0.0,5.0,0.0,0.0,0.0,,3.0,12.0,15.0,3.0,1.0,2.0,0.0,1.0,6.0,11.4,17.0,6.8,8.0,3.2,0.6,1.6,-0.8,7.0,-0.2,0.4,0.4
Al Horford,BOS,18,16.0,2023-11-28,37-178,BOS,,CHI,W (+27),1,28:24,6.0,8.0,0.75,4.0,6.0,0.667,0.0,0.0,,0.0,9.0,9.0,6.0,2.0,3.0,3.0,3.0,16.0,19.6,18.0,8.333,8.167,3.667,0.833,1.833,7.667,0.833,2.333,1.167,1.167
Al Horford,BOS,19,17.0,2023-12-01,37-181,BOS,,PHI,W (+6),1,33:19,7.0,9.0,0.778,2.0,4.0,0.5,4.0,4.0,1.0,2.0,4.0,6.0,3.0,1.0,2.0,1.0,4.0,20.0,21.0,10.0,10.0,7.857,3.571,0.857,1.857,10.0,-1.857,-0.571,0.143,0.143
Al Horford,BOS,20,18.0,2023-12-04,37-184,BOS,Away,IND,L (-10),1,31:21,1.0,3.0,0.333,0.0,1.0,0.0,0.0,0.0,,2.0,5.0,7.0,4.0,0.0,1.0,2.0,1.0,2.0,4.3,-2.0,9.0,7.75,3.625,0.75,1.75,-7.0,-0.75,0.375,-0.75,-0.75
Al Horford,BOS,26,23.0,2023-12-19,37-199,BOS,Away,GSW,L (-6),1,38:24,4.0,14.0,0.286,3.0,10.0,0.3,2.0,2.0,1.0,2.0,10.0,12.0,6.0,0.0,1.0,2.0,1.0,13.0,11.7,-8.0,9.444,8.222,3.889,0.667,1.667,3.556,3.778,2.111,-0.667,-0.667
Al Horford,BOS,28,24.0,2023-12-23,37-203,BOS,Away,LAC,W (+37),1,26:49,2.0,6.0,0.333,2.0,5.0,0.4,0.0,0.0,,0.0,8.0,8.0,5.0,1.0,2.0,0.0,2.0,6.0,10.1,24.0,9.1,8.2,4.0,0.7,1.7,-3.1,-0.2,1.0,0.3,0.3
Al Horford,BOS,30,26.0,2023-12-28,37-208,BOS,,DET,W (+6),1,37:11,3.0,4.0,0.75,2.0,3.0,0.667,0.0,0.0,,2.0,3.0,5.0,3.0,1.0,1.0,1.0,1.0,8.0,11.1,10.0,9.0,7.909,3.909,0.727,1.636,-1.0,-2.909,-0.909,0.273,-0.636
Al Horford,BOS,32,27.0,2023-12-31,37-211,BOS,Away,SAS,W (+33),1,19:39,3.0,5.0,0.6,1.0,3.0,0.333,0.0,0.0,,1.0,6.0,7.0,4.0,0.0,0.0,0.0,0.0,7.0,10.0,17.0,8.833,7.833,3.917,0.667,1.5,-1.833,-0.833,0.083,-0.667,-1.5
Al Horford,BOS,36,30.0,2024-01-08,37-219,BOS,Away,IND,L (-2),1,32:15,4.0,5.0,0.8,3.0,4.0,0.75,0.0,0.0,,0.0,6.0,6.0,0.0,0.0,1.0,1.0,1.0,11.0,10.2,-9.0,9.0,7.692,3.615,0.615,1.462,2.0,-1.692,-3.615,-0.615,-0.462
Al Horford,BOS,37,31.0,2024-01-10,37-221,BOS,,MIN,W (+7),1,38:16,3.0,8.0,0.375,3.0,6.0,0.5,0.0,0.0,,1.0,7.0,8.0,5.0,0.0,0.0,1.0,3.0,9.0,8.7,2.0,9.0,7.714,3.714,0.571,1.357,0.0,0.286,1.286,-0.571,-1.357
Al Horford,BOS,40,33.0,2024-01-15,37-226,BOS,Away,TOR,W (+9),1,35:10,4.0,10.0,0.4,2.0,4.0,0.5,0.0,0.0,,2.0,9.0,11.0,2.0,1.0,0.0,1.0,3.0,10.0,8.9,1.0,9.067,7.933,3.6,0.6,1.267,0.933,3.067,-1.6,0.4,-1.267
Al Horford,BOS,41,34.0,2024-01-17,37-228,BOS,,SAS,W (+19),1,24:33,3.0,4.0,0.75,3.0,4.0,0.75,0.0,0.0,,0.0,3.0,3.0,0.0,1.0,0.0,0.0,2.0,9.0,8.5,14.0,9.062,7.625,3.375,0.625,1.188,-0.062,-4.625,-3.375,0.375,-1.188
Al Horford,BOS,44,36.0,2024-01-22,37-233,BOS,Away,DAL,W (+9),1,31:14,4.0,7.0,0.571,3.0,6.0,0.5,0.0,0.0,,1.0,5.0,6.0,3.0,1.0,0.0,1.0,2.0,11.0,11.2,8.0,9.176,7.529,3.353,0.647,1.118,1.824,-1.529,-0.353,0.353,-1.118
Al Horford,BOS,46,38.0,2024-01-27,37-238,BOS,,LAC,L (-19),1,19:13,0.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,,0.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,-3.6,-21.0,8.667,7.222,3.222,0.611,1.056,-8.667,-5.222,-2.222,-0.611,-1.056
Al Horford,BOS,47,39.0,2024-01-29,37-240,BOS,,NOP,W (+6),1,36:24,4.0,9.0,0.444,3.0,6.0,0.5,0.0,0.0,,1.0,7.0,8.0,4.0,0.0,1.0,0.0,1.0,11.0,12.2,12.0,8.789,7.263,3.263,0.579,1.053,2.211,0.737,0.737,-0.579,-0.053
Al Horford,BOS,50,41.0,2024-02-04,37-246,BOS,,MEM,W (+40),1,23:10,5.0,9.0,0.556,1.0,5.0,0.2,0.0,0.0,,0.0,5.0,5.0,2.0,2.0,0.0,1.0,1.0,11.0,10.2,27.0,8.9,7.15,3.2,0.65,1.0,2.1,-2.15,-1.2,1.35,-1.0
Al Horford,BOS,51,42.0,2024-02-07,37-249,BOS,,ATL,W (+8),1,36:11,5.0,12.0,0.417,4.0,9.0,0.444,0.0,0.0,,2.0,6.0,8.0,8.0,2.0,4.0,1.0,1.0,14.0,19.8,12.0,9.143,7.19,3.429,0.714,1.143,4.857,0.81,4.571,1.286,2.857
Sam Hauser,BOS,11,11.0,2023-11-15,25-342,BOS,Away,PHI,W (+10),1,35:13,3.0,9.0,0.333,2.0,8.0,0.25,0.0,0.0,,1.0,1.0,2.0,2.0,0.0,1.0,0.0,2.0,8.0,5.2,4.0,8.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Sam Hauser,BOS,14,14.0,2023-11-20,25-347,BOS,Away,CHO,L (-3),1,37:26,1.0,9.0,0.111,1.0,9.0,0.111,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,3.0,-4.1,-22.0,5.5,1.5,1.5,0.0,0.5,-2.5,-0.5,-0.5,0.0,-0.5
Sam Hauser,BOS,27,27.0,2023-12-20,26-012,BOS,Away,SAC,W (+25),1,34:52,4.0,6.0,0.667,2.0,4.0,0.5,0.0,0.0,,0.0,5.0,5.0,1.0,0.0,0.0,0.0,3.0,10.0,8.4,24.0,7.0,2.667,1.333,0.0,0.333,3.0,2.333,-0.333,0.0,-0.333
Sam Hauser,BOS,31,31.0,2023-12-29,26-021,BOS,,TOR,W (+2),1,34:08,3.0,7.0,0.429,3.0,7.0,0.429,0.0,0.0,,0.0,9.0,9.0,1.0,0.0,1.0,0.0,2.0,9.0,8.6,-8.0,7.5,4.25,1.25,0.0,0.5,1.5,4.75,-0.25,0.0,0.5
Sam Hauser,BOS,43,42.0,2024-01-21,26-044,BOS,Away,HOU,W (+9),1,30:37,3.0,12.0,0.25,3.0,12.0,0.25,0.0,0.0,,2.0,5.0,7.0,6.0,1.0,1.0,1.0,0.0,9.0,9.6,8.0,7.8,4.8,2.2,0.2,0.6,1.2,2.2,3.8,0.8,0.4
Mikal Bridges,BRK,1,1.0,2023-10-25,27-056,BRK,,CLE,L (-1),1,35:11,6.0,12.0,0.5,0.0,2.0,0.0,8.0,9.0,0.889,2.0,4.0,6.0,4.0,3.0,0.0,3.0,4.0,20.0,17.4,-3.0,20.0,6.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
Mikal Bridges,BRK,2,2.0,2023-10-27,27-058,BRK,Away,DAL,L (-5),1,35:28,6.0,17.0,0.353,3.0,7.0,0.429,3.0,3.0,1.0,1.0,3.0,4.0,3.0,0.0,0.0,1.0,2.0,18.0,10.4,-12.0,19.0,5.0,3.5,1.5,0.0,-1.0,-1.0,-0.5,-1.5,0.0
Mikal Bridges,BRK,3,3.0,2023-10-30,27-061,BRK,Away,CHO,W (+12),1,37:44,10.0,13.0,0.769,1.0,3.0,0.333,3.0,3.0,1.0,1.0,6.0,7.0,4.0,1.0,1.0,5.0,3.0,24.0,19.7,10.0,20.667,5.667,3.667,1.333,0.333,3.333,1.333,0.333,-0.333,0.667
Mikal Bridges,BRK,4,4.0,2023-11-01,27-063,BRK,Away,MIA,W (+4),1,30:37,7.0,16.0,0.438,2.0,7.0,0.286,5.0,5.0,1.0,2.0,5.0,7.0,5.0,1.0,0.0,2.0,1.0,21.0,17.6,-14.0,20.75,6.0,4.0,1.25,0.25,0.25,1.0,1.0,-0.25,-0.25
Mikal Bridges,BRK,5,5.0,2023-11-03,27-065,BRK,Away,CHI,W (+2),1,33:28,8.0,17.0,0.471,3.0,8.0,0.375,1.0,2.0,0.5,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,20.0,13.6,-5.0,20.6,5.2,3.8,1.0,0.2,-0.6,-3.2,-0.8,-1.0,-0.2
Mikal Bridges,BRK,6,6.0,2023-11-04,27-066,BRK,,BOS,L (-10),1,37:47,7.0,20.0,0.35,4.0,11.0,0.364,1.0,1.0,1.0,2.0,4.0,6.0,4.0,1.0,1.0,0.0,4.0,19.0,13.3,-9.0,20.333,5.333,3.833,1.0,0.333,-1.333,0.667,0.167,0.0,0.667
Mikal Bridges,BRK,7,7.0,2023-11-06,27-068,BRK,,MIL,L (-4),1,38:39,12.0,21.0,0.571,1.0,5.0,0.2,6.0,7.0,0.857,1.0,4.0,5.0,4.0,1.0,1.0,1.0,2.0,31.0,25.3,7.0,21.857,5.286,3.857,1.0,0.429,9.143,-0.286,0.143,0.0,0.571
Mikal Bridges,BRK,8,8.0,2023-11-08,27-070,BRK,,LAC,W (+7),1,34:06,4.0,11.0,0.364,1.0,4.0,0.25,1.0,2.0,0.5,1.0,7.0,8.0,7.0,2.0,2.0,3.0,1.0,10.0,11.2,1.0,20.375,5.625,4.25,1.125,0.625,-10.375,2.375,2.75,0.875,1.375
Mikal Bridges,BRK,9,9.0,2023-11-10,27-072,BRK,Away,BOS,L (-14),1,27:41,4.0,11.0,0.364,1.0,6.0,0.167,3.0,3.0,1.0,0.0,5.0,5.0,1.0,0.0,0.0,2.0,2.0,12.0,5.3,-14.0,19.444,5.556,3.889,1.0,0.556,-7.444,-0.556,-2.889,-1.0,-0.556
Mikal Bridges,BRK,10,10.0,2023-11-12,27-074,BRK,,WAS,W (+8),1,34:22,11.0,29.0,0.379,2.0,14.0,0.143,3.0,5.0,0.6,4.0,9.0,13.0,2.0,1.0,0.0,4.0,0.0,27.0,14.2,17.0,20.2,6.3,3.7,1.0,0.5,6.8,6.7,-1.7,0.0,-0.5
Mikal Bridges,BRK,11,11.0,2023-11-14,27-076,BRK,,ORL,W (+20),1,32:25,9.0,17.0,0.529,3.0,5.0,0.6,0.0,1.0,0.0,1.0,4.0,5.0,4.0,4.0,0.0,6.0,2.0,21.0,14.2,12.0,20.273,6.182,3.727,1.273,0.455,0.727,-1.182,0.273,2.727,-0.455
Mikal Bridges,BRK,12,12.0,2023-11-16,27-078,BRK,Away,MIA,L (-7),1,35:01,6.0,15.0,0.4,2.0,6.0,0.333,9.0,10.0,0.9,1.0,6.0,7.0,5.0,0.0,0.0,3.0,2.0,23.0,16.7,5.0,20.5,6.25,3.833,1.167,0.417,2.5,0.75,1.167,-1.167,-0.417
Mikal Bridges,BRK,13,13.0,2023-11-19,27-081,BRK,,PHI,L (-22),1,29:13,8.0,12.0,0.667,2.0,2.0,1.0,0.0,0.0,,0.0,1.0,1.0,3.0,0.0,0.0,2.0,0.0,18.0,13.2,-14.0,20.308,5.846,3.769,1.077,0.385,-2.308,-4.846,-0.769,-1.077,-0.385
Mikal Bridges,BRK,14,14.0,2023-11-22,27-084,BRK,Away,ATL,L (-2),1,43:37,16.0,31.0,0.516,2.0,6.0,0.333,11.0,12.0,0.917,3.0,7.0,10.0,4.0,2.0,0.0,1.0,2.0,45.0,36.5,-12.0,22.071,6.143,3.786,1.143,0.357,22.929,3.857,0.214,0.857,-0.357
Mikal Bridges,BRK,15,15.0,2023-11-25,27-087,BRK,,MIA,W (+15),1,32:57,8.0,19.0,0.421,3.0,6.0,0.5,5.0,5.0,1.0,1.0,5.0,6.0,3.0,2.0,1.0,3.0,2.0,24.0,17.1,16.0,22.2,6.133,3.733,1.2,0.4,1.8,-0.133,-0.733,0.8,0.6
Mikal Bridges,BRK,16,16.0,2023-11-26,27-088,BRK,,CHI,W (+9),1,35:44,5.0,7.0,0.714,4.0,6.0,0.667,1.0,2.0,0.5,0.0,2.0,2.0,6.0,0.0,0.0,2.0,0.0,15.0,14.5,-7.0,21.75,5.875,3.875,1.125,0.375,-6.75,-3.875,2.125,-1.125,-0.375
Mikal Bridges,BRK,17,17.0,2023-11-28,27-090,BRK,,TOR,W (+12),1,37:54,9.0,17.0,0.529,1.0,3.0,0.333,3.0,3.0,1.0,1.0,9.0,10.0,5.0,0.0,0.0,5.0,3.0,22.0,14.4,15.0,21.765,6.118,3.941,1.059,0.353,0.235,3.882,1.059,-1.059,-0.353
Mikal Bridges,BRK,18,18.0,2023-11-30,27-092,BRK,,CHO,L (-1),1,37:42,9.0,22.0,0.409,2.0,5.0,0.4,2.0,3.0,0.667,0.0,9.0,9.0,4.0,2.0,0.0,2.0,1.0,22.0,14.9,7.0,21.778,6.278,3.944,1.111,0.333,0.222,2.722,0.056,0.889,-0.333
Mikal Bridges,BRK,19,19.0,2023-12-02,27-094,BRK,,ORL,W (+28),1,35:23,12.0,20.0,0.6,3.0,6.0,0.5,15.0,18.0,0.833,1.0,4.0,5.0,3.0,1.0,3.0,3.0,3.0,42.0,34.5,26.0,22.842,6.211,3.895,1.105,0.474,19.158,-1.211,-0.895,-0.105,2.526
Mikal Bridges,BRK,20,20.0,2023-12-06,27-098,BRK,Away,ATL,W (+1),1,35:03,12.0,19.0,0.632,3.0,4.0,0.75,5.0,5.0,1.0,0.0,5.0,5.0,6.0,0.0,1.0,1.0,2.0,32.0,28.1,1.0,23.3,6.15,4.0,1.05,0.5,8.7,-1.15,2.0,-1.05,0.5
Mikal Bridges,BRK,21,21.0,2023-12-08,27-100,BRK,,WAS,W (+27),1,30:29,9.0,15.0,0.6,2.0,3.0,0.667,1.0,1.0,1.0,1.0,3.0,4.0,3.0,0.0,2.0,2.0,0.0,21.0,17.2,24.0,23.19,6.048,3.952,1.0,0.571,-2.19,-2.048,-0.952,-1.0,1.429
Mikal Bridges,BRK,22,22.0,2023-12-11,27-103,BRK,Away,SAC,L (-13),1,36:35,6.0,13.0,0.462,3.0,5.0,0.6,7.0,7.0,1.0,2.0,3.0,5.0,5.0,0.0,0.0,5.0,1.0,22.0,15.7,-13.0,23.136,6.0,4.0,0.955,0.545,-1.136,-1.0,1.0,-0.955,-0.545
Mikal Bridges,BRK,23,23.0,2023-12-13,27-105,BRK,Away,PHO,W (+4),1,38:32,7.0,19.0,0.368,3.0,9.0,0.333,4.0,5.0,0.8,0.0,3.0,3.0,2.0,1.0,0.0,0.0,3.0,21.0,12.2,0.0,23.043,5.87,3.913,0.957,0.522,-2.043,-2.87,-1.913,0.043,-0.522
Mikal Bridges,BRK,24,24.0,2023-12-14,27-106,BRK,Away,DEN,L (-23),1,24:34,3.0,8.0,0.375,2.0,6.0,0.333,1.0,2.0,0.5,0.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,9.0,1.9,-13.0,22.458,5.625,3.792,0.958,0.5,-13.458,-5.625,-2.792,0.042,-0.5
Mikal Bridges,BRK,25,25.0,2023-12-16,27-108,BRK,Away,GSW,L (-4),1,39:42,6.0,17.0,0.353,3.0,4.0,0.75,3.0,3.0,1.0,1.0,5.0,6.0,2.0,1.0,0.0,2.0,1.0,18.0,10.7,-2.0,22.28,5.64,3.72,0.96,0.48,-4.28,0.36,-1.72,0.04,-0.48
Mikal Bridges,BRK,26,26.0,2023-12-18,27-110,BRK,Away,UTA,L (-17),1,35:15,4.0,16.0,0.25,3.0,8.0,0.375,2.0,5.0,0.4,0.0,1.0,1.0,5.0,0.0,0.0,2.0,3.0,13.0,2.8,-19.0,21.923,5.462,3.769,0.923,0.462,-8.923,-4.462,1.231,-0.923,-0.462
Mikal Bridges,BRK,27,27.0,2023-12-20,27-112,BRK,,NYK,L (-19),1,32:49,4.0,21.0,0.19,1.0,8.0,0.125,6.0,6.0,1.0,2.0,3.0,5.0,2.0,2.0,0.0,2.0,0.0,15.0,5.6,-17.0,21.667,5.444,3.704,0.963,0.444,-6.667,-0.444,-1.704,1.037,-0.444
Mikal Bridges,BRK,28,28.0,2023-12-22,27-114,BRK,,DEN,L (-5),1,29:02,7.0,16.0,0.438,0.0,3.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,6.0,0.0,0.0,3.0,2.0,14.0,7.3,-13.0,21.393,5.357,3.786,0.929,0.429,-7.393,-2.357,2.214,-0.929,-0.429
Mikal Bridges,BRK,29,29.0,2023-12-23,27-115,BRK,,DET,W (+11),1,32:56,9.0,17.0,0.529,1.0,4.0,0.25,10.0,10.0,1.0,2.0,4.0,6.0,7.0,1.0,1.0,1.0,2.0,29.0,28.1,6.0,21.655,5.379,3.897,0.931,0.448,7.345,0.621,3.103,0.069,0.552
Mikal Bridges,BRK,30,30.0,2023-12-26,27-118,BRK,Away,DET,W (+6),1,39:42,6.0,14.0,0.429,0.0,1.0,0.0,9.0,15.0,0.6,0.0,4.0,4.0,3.0,0.0,0.0,3.0,2.0,21.0,10.7,0.0,21.633,5.333,3.867,0.9,0.433,-0.633,-1.333,-0.867,-0.9,-0.433
Mikal Bridges,BRK,31,31.0,2023-12-27,27-119,BRK,,MIL,L (-22),1,12:00,3.0,4.0,0.75,0.0,1.0,0.0,0.0,0.0,,0.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,6.0,6.0,-1.0,21.129,5.258,3.774,0.903,0.419,-15.129,-2.258,-2.774,0.097,-0.419
Mikal Bridges,BRK,32,32.0,2023-12-29,27-121,BRK,Away,WAS,L (-6),1,36:18,6.0,14.0,0.429,2.0,6.0,0.333,5.0,7.0,0.714,0.0,5.0,5.0,1.0,1.0,1.0,2.0,2.0,19.0,11.9,11.0,21.062,5.25,3.688,0.906,0.438,-2.062,-0.25,-2.688,0.094,0.562
Mikal Bridges,BRK,33,33.0,2023-12-31,27-123,BRK,Away,OKC,L (-16),1,36:53,8.0,20.0,0.4,3.0,10.0,0.3,3.0,3.0,1.0,0.0,7.0,7.0,7.0,1.0,0.0,0.0,1.0,22.0,18.8,-8.0,21.091,5.303,3.788,0.909,0.424,0.909,1.697,3.212,0.091,-0.424
Mikal Bridges,BRK,34,34.0,2024-01-02,27-125,BRK,Away,NOP,L (-27),1,29:00,4.0,11.0,0.364,2.0,5.0,0.4,3.0,3.0,1.0,2.0,1.0,3.0,2.0,0.0,0.0,4.0,0.0,13.0,6.0,-24.0,20.853,5.235,3.735,0.882,0.412,-7.853,-2.235,-1.735,-0.882,-0.412
Mikal Bridges,BRK,35,35.0,2024-01-03,27-126,BRK,Away,HOU,L (-11),1,36:20,5.0,18.0,0.278,3.0,12.0,0.25,2.0,3.0,0.667,0.0,4.0,4.0,3.0,1.0,1.0,1.0,1.0,15.0,7.6,-19.0,20.686,5.2,3.714,0.886,0.429,-5.686,-1.2,-0.714,0.114,0.571
Mikal Bridges,BRK,36,36.0,2024-01-05,27-128,BRK,,OKC,W (+9),1,39:10,5.0,13.0,0.385,0.0,5.0,0.0,7.0,8.0,0.875,1.0,7.0,8.0,3.0,0.0,1.0,4.0,4.0,17.0,9.5,5.0,20.583,5.278,3.694,0.861,0.444,-3.583,2.722,-0.694,-0.861,0.556
Mikal Bridges,BRK,37,37.0,2024-01-07,27-130,BRK,,POR,L (-7),1,44:06,15.0,26.0,0.577,4.0,8.0,0.5,8.0,8.0,1.0,0.0,4.0,4.0,3.0,0.0,0.0,3.0,0.0,42.0,30.1,-2.0,21.162,5.243,3.676,0.838,0.432,20.838,-1.243,-0.676,-0.838,-0.432
Mikal Bridges,BRK,38,38.0,2024-01-11,27-134,BRK,Away,CLE,L (-9),1,38:32,6.0,18.0,0.333,2.0,6.0,0.333,12.0,13.0,0.923,0.0,6.0,6.0,1.0,1.0,0.0,4.0,3.0,26.0,13.7,-6.0,21.289,5.263,3.605,0.842,0.421,4.711,0.737,-2.605,0.158,-0.421
Mikal Bridges,BRK,39,39.0,2024-01-15,27-138,BRK,,MIA,L (-1),1,43:51,10.0,23.0,0.435,2.0,10.0,0.2,4.0,4.0,1.0,2.0,7.0,9.0,6.0,2.0,2.0,1.0,1.0,26.0,23.6,-1.0,21.41,5.359,3.667,0.872,0.462,4.59,3.641,2.333,1.128,1.538
Mikal Bridges,BRK,40,40.0,2024-01-17,27-140,BRK,Away,POR,L (-2),1,33:48,7.0,18.0,0.389,3.0,9.0,0.333,4.0,6.0,0.667,0.0,4.0,4.0,4.0,0.0,1.0,1.0,4.0,21.0,12.5,-3.0,21.4,5.325,3.675,0.85,0.475,-0.4,-1.325,0.325,-0.85,0.525
Mikal Bridges,BRK,41,41.0,2024-01-19,27-142,BRK,Away,LAL,W (+18),1,34:39,6.0,11.0,0.545,4.0,8.0,0.5,1.0,2.0,0.5,0.0,1.0,1.0,5.0,2.0,0.0,2.0,1.0,17.0,14.7,14.0,21.293,5.22,3.707,0.878,0.463,-4.293,-4.22,1.293,1.122,-0.463
Mikal Bridges,BRK,42,42.0,2024-01-21,27-144,BRK,Away,LAC,L (-11),1,37:55,9.0,17.0,0.529,4.0,7.0,0.571,4.0,4.0,1.0,1.0,5.0,6.0,5.0,1.0,1.0,3.0,1.0,26.0,21.7,-12.0,21.405,5.238,3.738,0.881,0.476,4.595,0.762,1.262,0.119,0.524
Mikal Bridges,BRK,43,43.0,2024-01-23,27-146,BRK,,NYK,L (-5),1,36:41,14.0,26.0,0.538,7.0,13.0,0.538,1.0,2.0,0.5,0.0,5.0,5.0,5.0,1.0,0.0,0.0,2.0,36.0,28.2,0.0,21.744,5.233,3.767,0.884,0.465,14.256,-0.233,1.233,0.116,-0.465
Mikal Bridges,BRK,44,44.0,2024-01-25,27-148,BRK,,MIN,L (-2),1,35:21,8.0,18.0,0.444,2.0,8.0,0.25,3.0,5.0,0.6,0.0,1.0,1.0,3.0,2.0,0.0,3.0,1.0,21.0,11.8,2.0,21.727,5.136,3.75,0.909,0.455,-0.727,-4.136,-0.75,1.091,-0.455
Mikal Bridges,BRK,45,45.0,2024-01-27,27-150,BRK,,HOU,W (+2),1,40:42,6.0,14.0,0.429,3.0,8.0,0.375,4.0,6.0,0.667,0.0,5.0,5.0,1.0,3.0,1.0,3.0,3.0,19.0,12.5,-5.0,21.667,5.133,3.689,0.956,0.467,-2.667,-0.133,-2.689,2.044,0.533
Mikal Bridges,BRK,46,46.0,2024-01-29,27-152,BRK,,UTA,W (+33),1,37:23,12.0,24.0,0.5,6.0,14.0,0.429,3.0,3.0,1.0,1.0,2.0,3.0,4.0,1.0,0.0,1.0,3.0,33.0,23.9,33.0,21.913,5.087,3.696,0.957,0.457,11.087,-2.087,0.304,0.043,-0.457
Mikal Bridges,BRK,47,47.0,2024-01-31,27-154,BRK,,PHO,L (-16),1,39:51,7.0,16.0,0.438,6.0,12.0,0.5,1.0,3.0,0.333,1.0,2.0,3.0,2.0,1.0,0.0,2.0,2.0,21.0,12.7,-4.0,21.894,5.043,3.66,0.957,0.447,-0.894,-2.043,-1.66,0.043,-0.447
Mikal Bridges,BRK,48,48.0,2024-02-03,27-157,BRK,Away,PHI,W (+15),1,32:15,7.0,16.0,0.438,5.0,12.0,0.417,4.0,5.0,0.8,1.0,2.0,3.0,4.0,0.0,0.0,1.0,1.0,23.0,16.9,25.0,21.917,5.0,3.667,0.938,0.438,1.083,-2.0,0.333,-0.938,-0.438
Mikal Bridges,BRK,49,49.0,2024-02-05,27-159,BRK,,GSW,L (-11),1,42:31,5.0,15.0,0.333,1.0,7.0,0.143,2.0,2.0,1.0,2.0,4.0,6.0,4.0,1.0,1.0,3.0,0.0,13.0,8.6,-6.0,21.735,5.02,3.673,0.939,0.449,-8.735,0.98,0.327,0.061,0.551
Mikal Bridges,BRK,50,50.0,2024-02-06,27-160,BRK,,DAL,L (-12),1,38:30,11.0,21.0,0.524,5.0,11.0,0.455,1.0,1.0,1.0,0.0,1.0,1.0,4.0,2.0,0.0,1.0,0.0,28.0,21.8,-18.0,21.86,4.94,3.68,0.96,0.44,6.14,-3.94,0.32,1.04,-0.44
Mikal Bridges,BRK,51,51.0,2024-02-08,27-162,BRK,,CLE,L (-23),1,35:21,10.0,23.0,0.435,5.0,13.0,0.385,1.0,2.0,0.5,1.0,2.0,3.0,5.0,0.0,0.0,3.0,1.0,26.0,14.9,-28.0,21.941,4.902,3.706,0.941,0.431,4.059,-1.902,1.294,-0.941,-0.431
Mikal Bridges,BRK,52,52.0,2024-02-10,27-164,BRK,,SAS,W (+20),1,33:27,4.0,11.0,0.364,3.0,6.0,0.5,3.0,3.0,1.0,0.0,6.0,6.0,3.0,1.0,1.0,1.0,0.0,14.0,12.5,17.0,21.788,4.923,3.692,0.942,0.442,-7.788,1.077,-0.692,0.058,0.558
