Player,team,Rk,G,Date,Age,Tm,Place,Opp,Outcome,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Points_Running_Avg,Rebounds_Running_Avg,Assists_Running_Avg,Steals_Running_Avg,Blocks_Running_Avg,Points_Diff,Rebounds_Diff,Assists_Diff,Steals_Diff,Blocks_Diff,Position
Dejounte Murray,ATL,29,29.0,2023-12-23,27-095,ATL,,MEM,L (-6),1,35:25,10.0,15.0,0.667,4.0,6.0,0.667,2.0,2.0,1.0,1.0,3.0,4.0,4.0,2.0,0.0,3.0,4.0,26.0,21.3,-4.0,20.345,4.448,5.379,1.552,0.345,5.655,-0.448,-1.379,0.448,-0.345,SG
Dejounte Murray,ATL,30,30.0,2023-12-26,27-098,ATL,Away,CHI,L (-5),1,34:22,6.0,15.0,0.4,2.0,9.0,0.222,3.0,4.0,0.75,0.0,6.0,6.0,4.0,2.0,1.0,3.0,4.0,17.0,11.2,0.0,20.233,4.5,5.333,1.567,0.367,-3.233,1.5,-1.333,0.433,0.633,SG
Dejounte Murray,ATL,31,31.0,2023-12-29,27-101,ATL,,SAC,L (-7),1,36:50,7.0,20.0,0.35,4.0,8.0,0.5,0.0,0.0,,1.0,5.0,6.0,3.0,1.0,0.0,3.0,3.0,18.0,7.9,5.0,20.161,4.548,5.258,1.548,0.355,-2.161,1.452,-2.258,-0.548,-0.355,SG
Dejounte Murray,ATL,32,32.0,2023-12-31,27-103,ATL,Away,WAS,W (+4),1,34:10,13.0,21.0,0.619,3.0,6.0,0.5,3.0,5.0,0.6,1.0,5.0,6.0,3.0,0.0,0.0,1.0,1.0,32.0,24.6,0.0,20.531,4.594,5.188,1.5,0.344,11.469,1.406,-2.188,-1.5,-0.344,SG
Dejounte Murray,ATL,33,33.0,2024-01-03,27-106,ATL,,OKC,W (+3),1,35:24,8.0,18.0,0.444,2.0,5.0,0.4,4.0,4.0,1.0,2.0,4.0,6.0,6.0,0.0,0.0,3.0,2.0,22.0,15.6,4.0,20.576,4.636,5.212,1.455,0.333,1.424,1.364,0.788,-1.455,-0.333,SG
Dejounte Murray,ATL,34,34.0,2024-01-05,27-108,ATL,Away,IND,L (-34),1,34:20,13.0,19.0,0.684,2.0,3.0,0.667,2.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,30.0,22.6,-20.0,20.853,4.529,5.118,1.412,0.324,9.147,-3.529,-3.118,-1.412,-0.324,SG
Dejounte Murray,ATL,35,35.0,2024-01-07,27-110,ATL,Away,ORL,L (-7),1,40:06,9.0,20.0,0.45,0.0,2.0,0.0,6.0,10.0,0.6,0.0,6.0,6.0,2.0,0.0,0.0,3.0,2.0,24.0,11.4,-14.0,20.943,4.571,5.029,1.371,0.314,3.057,1.429,-3.029,-1.371,-0.314,SG
Dejounte Murray,ATL,36,36.0,2024-01-10,27-113,ATL,,PHI,W (+7),1,37:51,8.0,18.0,0.444,5.0,7.0,0.714,4.0,4.0,1.0,0.0,5.0,5.0,5.0,1.0,0.0,1.0,2.0,25.0,19.8,1.0,21.056,4.583,5.028,1.361,0.306,3.944,0.417,-0.028,-0.361,-0.306,SG
Dejounte Murray,ATL,37,37.0,2024-01-12,27-115,ATL,,IND,L (-18),1,31:47,13.0,18.0,0.722,3.0,6.0,0.5,0.0,0.0,,0.0,4.0,4.0,4.0,3.0,0.0,3.0,2.0,29.0,24.8,-1.0,21.27,4.568,5.0,1.405,0.297,7.73,-0.568,-1.0,1.595,-0.297,SG
Dejounte Murray,ATL,38,38.0,2024-01-13,27-116,ATL,,WAS,L (-28),1,31:06,4.0,15.0,0.267,1.0,6.0,0.167,4.0,4.0,1.0,0.0,5.0,5.0,3.0,0.0,0.0,2.0,1.0,13.0,5.3,-22.0,21.053,4.579,4.947,1.368,0.289,-8.053,0.421,-1.947,-1.368,-0.289,SG
Dejounte Murray,ATL,39,39.0,2024-01-15,27-118,ATL,,SAS,W (+10),1,32:50,6.0,15.0,0.4,1.0,6.0,0.167,0.0,0.0,,0.0,13.0,13.0,0.0,0.0,1.0,2.0,3.0,13.0,6.3,0.0,20.846,4.795,4.821,1.333,0.308,-7.846,8.205,-4.821,-1.333,0.692,SG
Dejounte Murray,ATL,40,40.0,2024-01-17,27-120,ATL,,ORL,W (+2),1,36:02,11.0,18.0,0.611,1.0,4.0,0.25,3.0,3.0,1.0,1.0,4.0,5.0,5.0,2.0,0.0,5.0,1.0,26.0,19.8,-2.0,20.975,4.8,4.825,1.35,0.3,5.025,0.2,0.175,0.65,-0.3,SG
Dejounte Murray,ATL,41,41.0,2024-01-19,27-122,ATL,Away,MIA,W (+1),1,39:46,9.0,22.0,0.409,3.0,7.0,0.429,1.0,1.0,1.0,0.0,3.0,3.0,11.0,2.0,0.0,2.0,2.0,22.0,18.0,3.0,21.0,4.756,4.976,1.366,0.293,1.0,-1.756,6.024,0.634,-0.293,SG
Dejounte Murray,ATL,42,42.0,2024-01-20,27-123,ATL,,CLE,L (-21),1,34:43,10.0,19.0,0.526,2.0,7.0,0.286,2.0,2.0,1.0,0.0,9.0,9.0,5.0,1.0,0.0,2.0,2.0,24.0,19.1,-20.0,21.071,4.857,4.976,1.357,0.286,2.929,4.143,0.024,-0.357,-0.286,SG
Dejounte Murray,ATL,43,43.0,2024-01-22,27-125,ATL,Away,SAC,L (-15),1,40:06,11.0,23.0,0.478,6.0,10.0,0.6,7.0,8.0,0.875,0.0,10.0,10.0,6.0,0.0,1.0,4.0,1.0,35.0,26.4,-4.0,21.395,4.977,5.0,1.326,0.302,13.605,5.023,1.0,-1.326,0.698,SG
Dejounte Murray,ATL,44,44.0,2024-01-24,27-127,ATL,Away,GSW,L (-22),1,33:13,7.0,19.0,0.368,2.0,7.0,0.286,7.0,8.0,0.875,3.0,4.0,7.0,7.0,1.0,0.0,2.0,2.0,23.0,18.5,-13.0,21.432,5.023,5.045,1.318,0.295,1.568,1.977,1.955,-0.318,-0.295,SG
Dejounte Murray,ATL,45,45.0,2024-01-26,27-129,ATL,,DAL,L (-5),1,37:03,9.0,18.0,0.5,3.0,7.0,0.429,1.0,2.0,0.5,1.0,4.0,5.0,7.0,0.0,0.0,3.0,3.0,22.0,15.2,-21.0,21.444,5.022,5.089,1.289,0.289,0.556,-0.022,1.911,-1.289,-0.289,SG
Dejounte Murray,ATL,47,46.0,2024-01-30,27-133,ATL,,LAL,W (+16),1,33:20,11.0,19.0,0.579,0.0,4.0,0.0,2.0,2.0,1.0,0.0,4.0,4.0,9.0,2.0,0.0,3.0,1.0,24.0,21.2,19.0,21.5,5.0,5.174,1.304,0.283,2.5,-1.0,3.826,0.696,-0.283,SG
Dejounte Murray,ATL,48,47.0,2024-02-02,27-136,ATL,,PHO,W (+9),1,39:10,7.0,17.0,0.412,1.0,8.0,0.125,7.0,8.0,0.875,0.0,8.0,8.0,5.0,1.0,0.0,1.0,2.0,22.0,17.6,10.0,21.511,5.064,5.17,1.298,0.277,0.489,2.936,-0.17,-0.298,-0.277,SG
Dejounte Murray,ATL,49,48.0,2024-02-03,27-137,ATL,,GSW,W (+7),1,40:58,9.0,24.0,0.375,0.0,6.0,0.0,1.0,1.0,1.0,0.0,5.0,5.0,7.0,1.0,0.0,2.0,5.0,19.0,9.2,4.0,21.458,5.062,5.208,1.292,0.271,-2.458,-0.062,1.792,-0.292,-0.271,SG
Dejounte Murray,ATL,50,49.0,2024-02-05,27-139,ATL,,LAC,L (-5),1,34:18,7.0,18.0,0.389,3.0,7.0,0.429,4.0,5.0,0.8,1.0,4.0,5.0,7.0,0.0,0.0,2.0,1.0,21.0,15.2,-7.0,21.449,5.061,5.245,1.265,0.265,-0.449,-0.061,1.755,-1.265,-0.265,SG
Dejounte Murray,ATL,53,50.0,2024-02-10,27-144,ATL,,HOU,W (+9),1,39:52,9.0,19.0,0.474,4.0,9.0,0.444,12.0,15.0,0.8,0.0,6.0,6.0,7.0,2.0,1.0,1.0,0.0,34.0,31.5,8.0,21.7,5.08,5.28,1.28,0.28,12.3,0.92,1.72,0.72,0.72,SG
Dejounte Murray,ATL,54,51.0,2024-02-12,27-146,ATL,,CHI,L (-10),1,33:49,7.0,17.0,0.412,2.0,8.0,0.25,1.0,2.0,0.5,1.0,4.0,5.0,9.0,2.0,0.0,6.0,4.0,17.0,10.1,-5.0,21.608,5.078,5.353,1.294,0.275,-4.608,-0.078,3.647,0.706,-0.275,SG
Dejounte Murray,ATL,55,52.0,2024-02-14,27-148,ATL,Away,CHO,L (-23),1,31:39,5.0,15.0,0.333,1.0,7.0,0.143,2.0,3.0,0.667,2.0,5.0,7.0,4.0,1.0,2.0,3.0,2.0,13.0,8.4,-28.0,21.442,5.115,5.327,1.288,0.308,-8.442,1.885,-1.327,-0.288,1.692,SG
Jalen Johnson,ATL,3,3.0,2023-10-29,21-315,ATL,Away,MIL,W (+17),1,25:42,6.0,10.0,0.6,2.0,3.0,0.667,0.0,0.0,,1.0,6.0,7.0,1.0,2.0,1.0,2.0,4.0,14.0,11.7,14.0,14.0,7.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,SF
Jalen Johnson,ATL,4,4.0,2023-10-30,21-316,ATL,,MIN,W (+14),1,33:06,5.0,7.0,0.714,1.0,2.0,0.5,1.0,1.0,1.0,1.0,4.0,5.0,3.0,1.0,1.0,2.0,3.0,12.0,11.6,19.0,13.0,6.0,2.0,1.5,1.0,-1.0,-1.0,1.0,-0.5,0.0,SF
Jalen Johnson,ATL,6,6.0,2023-11-04,21-321,ATL,Away,NOP,W (+18),1,35:44,8.0,13.0,0.615,2.0,3.0,0.667,3.0,4.0,0.75,2.0,9.0,11.0,4.0,0.0,0.0,1.0,3.0,21.0,19.4,19.0,15.667,7.667,2.667,1.0,0.667,5.333,3.333,1.333,-1.0,-0.667,SF
Jalen Johnson,ATL,7,7.0,2023-11-06,21-323,ATL,Away,OKC,L (-9),1,33:57,6.0,15.0,0.4,0.0,4.0,0.0,1.0,2.0,0.5,6.0,6.0,12.0,5.0,3.0,1.0,0.0,2.0,13.0,16.9,-16.0,15.0,8.75,3.25,1.5,0.75,-2.0,3.25,1.75,1.5,0.25,SF
Jalen Johnson,ATL,8,8.0,2023-11-09,21-326,ATL,Away,ORL,W (+1),1,30:47,7.0,9.0,0.778,2.0,4.0,0.5,3.0,4.0,0.75,2.0,7.0,9.0,2.0,0.0,1.0,3.0,4.0,19.0,16.1,15.0,15.8,8.8,3.0,1.2,0.8,3.2,0.2,-1.0,-1.2,0.2,SF
Jalen Johnson,ATL,9,9.0,2023-11-11,21-328,ATL,,MIA,L (-8),1,21:42,4.0,8.0,0.5,1.0,3.0,0.333,0.0,0.0,,0.0,4.0,4.0,2.0,0.0,0.0,3.0,2.0,9.0,3.8,-6.0,14.667,8.0,2.833,1.0,0.667,-5.667,-4.0,-0.833,-1.0,-0.667,SF
Jalen Johnson,ATL,10,10.0,2023-11-14,21-331,ATL,Away,DET,W (+6),1,35:35,6.0,9.0,0.667,2.0,2.0,1.0,2.0,2.0,1.0,1.0,4.0,5.0,1.0,1.0,1.0,2.0,2.0,16.0,13.6,0.0,14.857,7.571,2.571,1.0,0.714,1.143,-2.571,-1.571,0.0,0.286,SF
Jalen Johnson,ATL,11,11.0,2023-11-15,21-332,ATL,,NYK,L (-2),1,31:00,7.0,9.0,0.778,4.0,4.0,1.0,0.0,0.0,,0.0,5.0,5.0,0.0,0.0,2.0,3.0,1.0,18.0,14.0,-13.0,15.25,7.25,2.25,0.875,0.875,2.75,-2.25,-2.25,-0.875,1.125,SF
Jalen Johnson,ATL,12,12.0,2023-11-17,21-334,ATL,,PHI,L (-10),1,36:20,7.0,12.0,0.583,0.0,2.0,0.0,4.0,4.0,1.0,1.0,9.0,10.0,2.0,1.0,3.0,0.0,2.0,18.0,19.5,3.0,15.556,7.556,2.222,0.889,1.111,2.444,2.444,-0.222,0.111,1.889,SF
Jalen Johnson,ATL,13,13.0,2023-11-21,21-338,ATL,,IND,L (-5),1,33:11,6.0,12.0,0.5,0.0,2.0,0.0,5.0,5.0,1.0,1.0,6.0,7.0,6.0,2.0,1.0,1.0,2.0,17.0,18.6,-4.0,15.7,7.5,2.6,1.0,1.1,1.3,-0.5,3.4,1.0,-0.1,SF
Jalen Johnson,ATL,14,14.0,2023-11-22,21-339,ATL,,BRK,W (+2),1,40:00,3.0,7.0,0.429,1.0,2.0,0.5,0.0,0.0,,0.0,6.0,6.0,3.0,2.0,1.0,5.0,3.0,7.0,3.7,-15.0,14.909,7.364,2.636,1.091,1.091,-7.909,-1.364,0.364,0.909,-0.091,SF
Jalen Johnson,ATL,15,15.0,2023-11-25,21-342,ATL,Away,WAS,W (+28),1,8:28,3.0,4.0,0.75,1.0,2.0,0.5,1.0,2.0,0.5,1.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,8.0,10.1,7.0,14.333,6.833,2.5,1.167,1.083,-6.333,-5.833,-1.5,0.833,-0.083,SF
Jalen Johnson,ATL,30,16.0,2023-12-26,22-008,ATL,Away,CHI,L (-5),1,29:12,5.0,8.0,0.625,0.0,1.0,0.0,0.0,0.0,,3.0,6.0,9.0,4.0,1.0,0.0,2.0,1.0,10.0,11.7,-9.0,14.0,7.0,2.615,1.154,1.0,-4.0,2.0,1.385,-0.154,-1.0,SF
Jalen Johnson,ATL,31,17.0,2023-12-29,22-011,ATL,,SAC,L (-7),1,35:04,5.0,12.0,0.417,1.0,4.0,0.25,5.0,6.0,0.833,2.0,13.0,15.0,4.0,0.0,1.0,4.0,2.0,16.0,13.2,-7.0,14.143,7.571,2.714,1.071,1.0,1.857,7.429,1.286,-1.071,0.0,SF
Jalen Johnson,ATL,32,18.0,2023-12-31,22-013,ATL,Away,WAS,W (+4),1,36:36,9.0,12.0,0.75,2.0,4.0,0.5,4.0,5.0,0.8,0.0,13.0,13.0,4.0,0.0,0.0,1.0,2.0,24.0,23.7,-13.0,14.8,7.933,2.8,1.0,0.933,9.2,5.067,1.2,-1.0,-0.933,SF
Jalen Johnson,ATL,33,19.0,2024-01-03,22-016,ATL,,OKC,W (+3),1,28:56,11.0,18.0,0.611,2.0,4.0,0.5,4.0,4.0,1.0,1.0,6.0,7.0,3.0,4.0,0.0,1.0,5.0,28.0,25.4,-1.0,15.625,7.875,2.812,1.188,0.875,12.375,-0.875,0.188,2.812,-0.875,SF
Jalen Johnson,ATL,34,20.0,2024-01-05,22-018,ATL,Away,IND,L (-34),1,29:02,5.0,11.0,0.455,1.0,4.0,0.25,1.0,1.0,1.0,1.0,7.0,8.0,3.0,1.0,0.0,0.0,1.0,12.0,11.8,-26.0,15.412,7.882,2.824,1.176,0.824,-3.412,0.118,0.176,-0.176,-0.824,SF
Jalen Johnson,ATL,35,21.0,2024-01-07,22-020,ATL,Away,ORL,L (-7),1,40:17,6.0,12.0,0.5,0.0,4.0,0.0,0.0,0.0,,1.0,10.0,11.0,4.0,0.0,1.0,3.0,6.0,12.0,7.8,-20.0,15.222,8.056,2.889,1.111,0.833,-3.222,2.944,1.111,-1.111,0.167,SF
Jalen Johnson,ATL,36,22.0,2024-01-10,22-023,ATL,,PHI,W (+7),1,40:56,8.0,13.0,0.615,3.0,4.0,0.75,6.0,6.0,1.0,2.0,14.0,16.0,7.0,1.0,2.0,1.0,3.0,25.0,29.8,6.0,15.737,8.474,3.105,1.105,0.895,9.263,7.526,3.895,-0.105,1.105,SF
Jalen Johnson,ATL,37,23.0,2024-01-12,22-025,ATL,,IND,L (-18),1,32:28,7.0,11.0,0.636,1.0,2.0,0.5,1.0,3.0,0.333,0.0,4.0,4.0,3.0,2.0,0.0,3.0,3.0,16.0,11.4,-17.0,15.75,8.25,3.1,1.15,0.85,0.25,-4.25,-0.1,0.85,-0.85,SF
Jalen Johnson,ATL,38,24.0,2024-01-13,22-026,ATL,,WAS,L (-28),1,35:52,2.0,7.0,0.286,1.0,3.0,0.333,0.0,0.0,,0.0,6.0,6.0,3.0,0.0,2.0,4.0,3.0,5.0,1.0,-23.0,15.238,8.143,3.095,1.095,0.905,-10.238,-2.143,-0.095,-1.095,1.095,SF
Jalen Johnson,ATL,39,25.0,2024-01-15,22-028,ATL,,SAS,W (+10),1,37:36,7.0,13.0,0.538,1.0,2.0,0.5,1.0,1.0,1.0,0.0,10.0,10.0,7.0,6.0,0.0,5.0,3.0,16.0,17.4,16.0,15.273,8.227,3.273,1.318,0.864,0.727,1.773,3.727,4.682,-0.864,SF
Jalen Johnson,ATL,40,26.0,2024-01-17,22-030,ATL,,ORL,W (+2),1,38:10,3.0,9.0,0.333,1.0,2.0,0.5,3.0,5.0,0.6,0.0,9.0,9.0,3.0,2.0,0.0,4.0,3.0,10.0,5.7,9.0,15.043,8.261,3.261,1.348,0.826,-5.043,0.739,-0.261,0.652,-0.826,SF
Jalen Johnson,ATL,41,27.0,2024-01-19,22-032,ATL,Away,MIA,W (+1),1,33:37,7.0,14.0,0.5,1.0,4.0,0.25,0.0,0.0,,2.0,5.0,7.0,2.0,2.0,0.0,2.0,1.0,15.0,11.9,1.0,15.042,8.208,3.208,1.375,0.792,-0.042,-1.208,-1.208,0.625,-0.792,SF
Jalen Johnson,ATL,42,28.0,2024-01-20,22-033,ATL,,CLE,L (-21),1,33:46,8.0,16.0,0.5,1.0,5.0,0.2,3.0,6.0,0.5,1.0,6.0,7.0,4.0,1.0,2.0,1.0,2.0,20.0,16.7,-19.0,15.24,8.16,3.24,1.36,0.84,4.76,-1.16,0.76,-0.36,1.16,SF
Jalen Johnson,ATL,43,29.0,2024-01-22,22-035,ATL,Away,SAC,L (-15),1,37:47,4.0,18.0,0.222,1.0,7.0,0.143,2.0,4.0,0.5,2.0,5.0,7.0,0.0,1.0,2.0,0.0,1.0,11.0,4.1,-24.0,15.077,8.115,3.115,1.346,0.885,-4.077,-1.115,-3.115,-0.346,1.115,SF
Jalen Johnson,ATL,44,30.0,2024-01-24,22-037,ATL,Away,GSW,L (-22),1,36:15,8.0,16.0,0.5,2.0,6.0,0.333,3.0,5.0,0.6,1.0,8.0,9.0,6.0,1.0,0.0,0.0,4.0,21.0,18.9,-6.0,15.296,8.148,3.222,1.333,0.852,5.704,0.852,2.778,-0.333,-0.852,SF
Jalen Johnson,ATL,45,31.0,2024-01-26,22-039,ATL,,DAL,L (-5),1,37:15,10.0,12.0,0.833,2.0,3.0,0.667,3.0,4.0,0.75,0.0,3.0,3.0,3.0,1.0,1.0,0.0,6.0,25.0,22.5,6.0,15.643,7.964,3.214,1.321,0.857,9.357,-4.964,-0.214,-0.321,0.143,SF
Jalen Johnson,ATL,46,32.0,2024-01-28,22-041,ATL,,TOR,W (+1),1,41:58,6.0,17.0,0.353,1.0,4.0,0.25,4.0,4.0,1.0,3.0,9.0,12.0,5.0,2.0,0.0,2.0,4.0,17.0,14.2,6.0,15.69,8.103,3.276,1.345,0.828,1.31,3.897,1.724,0.655,-0.828,SF
Jalen Johnson,ATL,47,33.0,2024-01-30,22-043,ATL,,LAL,W (+16),1,34:54,8.0,14.0,0.571,1.0,2.0,0.5,2.0,2.0,1.0,1.0,10.0,11.0,3.0,3.0,0.0,0.0,5.0,19.0,19.2,3.0,15.8,8.2,3.267,1.4,0.8,3.2,2.8,-0.267,1.6,-0.8,SF
Jalen Johnson,ATL,48,34.0,2024-02-02,22-046,ATL,,PHO,W (+9),1,37:44,6.0,14.0,0.429,2.0,6.0,0.333,2.0,3.0,0.667,0.0,7.0,7.0,4.0,1.0,1.0,1.0,2.0,16.0,13.0,-2.0,15.806,8.161,3.29,1.387,0.806,0.194,-1.161,0.71,-0.387,0.194,SF
Jalen Johnson,ATL,49,35.0,2024-02-03,22-047,ATL,,GSW,W (+7),1,43:14,9.0,20.0,0.45,2.0,6.0,0.333,1.0,1.0,1.0,3.0,10.0,13.0,8.0,0.0,1.0,0.0,3.0,21.0,20.8,-3.0,15.969,8.312,3.438,1.344,0.812,5.031,4.688,4.562,-1.344,0.188,SF
Jalen Johnson,ATL,50,36.0,2024-02-05,22-049,ATL,,LAC,L (-5),1,37:05,3.0,14.0,0.214,1.0,3.0,0.333,2.0,3.0,0.667,1.0,6.0,7.0,5.0,0.0,1.0,1.0,4.0,9.0,4.1,-7.0,15.758,8.273,3.485,1.303,0.818,-6.758,-1.273,1.515,-1.303,0.182,SF
Jalen Johnson,ATL,51,37.0,2024-02-07,22-051,ATL,Away,BOS,L (-8),1,36:06,8.0,16.0,0.5,2.0,5.0,0.4,1.0,1.0,1.0,2.0,13.0,15.0,4.0,3.0,0.0,2.0,0.0,19.0,20.1,1.0,15.853,8.471,3.5,1.353,0.794,3.147,6.529,0.5,1.647,-0.794,SF
Jalen Johnson,ATL,52,38.0,2024-02-09,22-053,ATL,Away,PHI,W (+6),1,38:29,5.0,12.0,0.417,1.0,4.0,0.25,0.0,2.0,0.0,0.0,11.0,11.0,6.0,0.0,2.0,1.0,3.0,11.0,10.5,7.0,15.714,8.543,3.571,1.314,0.829,-4.714,2.457,2.429,-1.314,1.171,SF
Jalen Johnson,ATL,53,39.0,2024-02-10,22-054,ATL,,HOU,W (+9),1,39:53,8.0,11.0,0.727,1.0,2.0,0.5,4.0,4.0,1.0,2.0,4.0,6.0,3.0,2.0,2.0,2.0,3.0,21.0,21.4,10.0,15.861,8.472,3.556,1.333,0.861,5.139,-2.472,-0.556,0.667,1.139,SF
Jalen Johnson,ATL,54,40.0,2024-02-12,22-056,ATL,,CHI,L (-10),1,34:56,5.0,9.0,0.556,0.0,2.0,0.0,3.0,4.0,0.75,1.0,7.0,8.0,2.0,0.0,0.0,0.0,3.0,13.0,11.3,-13.0,15.784,8.459,3.514,1.297,0.838,-2.784,-0.459,-1.514,-1.297,-0.838,SF
Jalen Johnson,ATL,55,41.0,2024-02-14,22-058,ATL,Away,CHO,L (-23),1,37:59,9.0,18.0,0.5,0.0,5.0,0.0,1.0,2.0,0.5,5.0,7.0,12.0,0.0,0.0,2.0,2.0,3.0,19.0,13.4,-20.0,15.868,8.553,3.421,1.263,0.868,3.132,3.447,-3.421,-1.263,1.132,SF
Saddiq Bey,ATL,1,1.0,2023-10-25,24-199,ATL,Away,CHO,L (-6),1,28:50,6.0,12.0,0.5,1.0,4.0,0.25,2.0,2.0,1.0,3.0,2.0,5.0,0.0,5.0,0.0,2.0,1.0,15.0,14.3,-2.0,15.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,SF
Saddiq Bey,ATL,2,2.0,2023-10-27,24-201,ATL,,NYK,L (-6),1,25:43,2.0,4.0,0.5,1.0,2.0,0.5,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,5.0,2.9,-6.0,10.0,3.0,0.5,2.5,0.5,-5.0,-2.0,0.5,-2.5,0.5,SF
Saddiq Bey,ATL,5,5.0,2023-11-01,24-206,ATL,,WAS,W (+9),1,31:39,4.0,10.0,0.4,2.0,7.0,0.286,4.0,4.0,1.0,1.0,6.0,7.0,0.0,1.0,0.0,1.0,1.0,14.0,10.7,10.0,11.333,4.333,0.333,2.0,0.333,2.667,2.667,-0.333,-1.0,-0.333,SF
Saddiq Bey,ATL,16,16.0,2023-11-26,24-231,ATL,Away,BOS,L (-10),1,28:52,3.0,7.0,0.429,1.0,5.0,0.2,0.0,0.0,,3.0,5.0,8.0,1.0,0.0,0.0,0.0,3.0,7.0,6.4,-16.0,10.25,5.25,0.5,1.5,0.25,-3.25,2.75,0.5,-1.5,-0.25,SF
Saddiq Bey,ATL,17,17.0,2023-11-28,24-233,ATL,Away,CLE,L (-23),1,32:05,5.0,8.0,0.625,2.0,4.0,0.5,2.0,2.0,1.0,1.0,3.0,4.0,3.0,2.0,0.0,0.0,4.0,14.0,14.5,-22.0,11.0,5.0,1.0,1.6,0.2,3.0,-1.0,2.0,0.4,-0.2,SF
Saddiq Bey,ATL,18,18.0,2023-11-30,24-235,ATL,Away,SAS,W (+2),1,33:58,5.0,8.0,0.625,3.0,4.0,0.75,0.0,0.0,,2.0,2.0,4.0,0.0,3.0,0.0,1.0,3.0,13.0,12.2,0.0,11.333,4.833,0.833,1.833,0.167,1.667,-0.833,-0.833,1.167,-0.167,SF
Saddiq Bey,ATL,19,19.0,2023-12-02,24-237,ATL,Away,MIL,L (-11),1,36:19,5.0,7.0,0.714,4.0,6.0,0.667,3.0,4.0,0.75,3.0,6.0,9.0,1.0,0.0,0.0,0.0,2.0,17.0,17.5,-3.0,12.143,5.429,0.857,1.571,0.143,4.857,3.571,0.143,-1.571,-0.143,SF
Saddiq Bey,ATL,20,20.0,2023-12-06,24-241,ATL,,BRK,L (-1),1,36:44,7.0,13.0,0.538,3.0,6.0,0.5,4.0,4.0,1.0,4.0,3.0,7.0,1.0,1.0,0.0,3.0,1.0,21.0,16.7,9.0,13.25,5.625,0.875,1.5,0.125,7.75,1.375,0.125,-0.5,-0.125,SF
Saddiq Bey,ATL,21,21.0,2023-12-08,24-243,ATL,Away,PHI,L (-11),1,38:19,6.0,20.0,0.3,3.0,9.0,0.333,1.0,1.0,1.0,5.0,3.0,8.0,1.0,0.0,0.0,0.0,1.0,16.0,9.1,2.0,13.556,5.889,0.889,1.333,0.111,2.444,2.111,0.111,-1.333,-0.111,SF
Saddiq Bey,ATL,22,22.0,2023-12-11,24-246,ATL,,DEN,L (-7),1,39:55,6.0,11.0,0.545,1.0,4.0,0.25,3.0,4.0,0.75,1.0,3.0,4.0,2.0,1.0,1.0,0.0,2.0,16.0,14.2,-8.0,13.8,5.7,1.0,1.3,0.2,2.2,-1.7,1.0,-0.3,0.8,SF
Saddiq Bey,ATL,23,23.0,2023-12-13,24-248,ATL,Away,TOR,L (-7),1,38:28,5.0,14.0,0.357,0.0,5.0,0.0,2.0,3.0,0.667,3.0,7.0,10.0,2.0,2.0,0.0,1.0,1.0,12.0,10.0,-3.0,13.636,6.091,1.091,1.364,0.182,-1.636,3.909,0.909,0.636,-0.182,SF
Saddiq Bey,ATL,24,24.0,2023-12-15,24-250,ATL,Away,TOR,W (+21),1,37:25,4.0,12.0,0.333,2.0,8.0,0.25,0.0,0.0,,3.0,7.0,10.0,4.0,0.0,0.0,1.0,3.0,10.0,8.0,24.0,13.333,6.417,1.333,1.25,0.167,-3.333,3.583,2.667,-1.25,-0.167,SF
Saddiq Bey,ATL,25,25.0,2023-12-16,24-251,ATL,Away,CLE,L (-8),1,36:27,1.0,9.0,0.111,1.0,7.0,0.143,2.0,2.0,1.0,1.0,5.0,6.0,0.0,2.0,0.0,2.0,0.0,5.0,1.3,-10.0,12.692,6.385,1.231,1.308,0.154,-7.692,-0.385,-1.231,0.692,-0.154,SF
Saddiq Bey,ATL,26,26.0,2023-12-18,24-253,ATL,,DET,W (+6),1,42:13,8.0,15.0,0.533,2.0,7.0,0.286,3.0,5.0,0.6,2.0,2.0,4.0,1.0,2.0,0.0,1.0,1.0,21.0,16.2,9.0,13.286,6.214,1.214,1.357,0.143,7.714,-2.214,-0.214,0.643,-0.143,SF
Saddiq Bey,ATL,27,27.0,2023-12-20,24-255,ATL,Away,HOU,W (+7),1,31:38,3.0,11.0,0.273,2.0,6.0,0.333,1.0,1.0,1.0,4.0,5.0,9.0,0.0,0.0,0.0,1.0,1.0,9.0,5.4,16.0,13.0,6.4,1.133,1.267,0.133,-4.0,2.6,-1.133,-1.267,-0.133,SF
Saddiq Bey,ATL,28,28.0,2023-12-22,24-257,ATL,Away,MIA,L (-9),1,39:39,6.0,14.0,0.429,2.0,8.0,0.25,2.0,2.0,1.0,2.0,8.0,10.0,2.0,2.0,0.0,2.0,2.0,16.0,13.0,-12.0,13.188,6.625,1.188,1.312,0.125,2.812,3.375,0.812,0.688,-0.125,SF
