Player,team,Rk,G,Date,Age,Tm,Unnamed: 7,Opp,Unnamed: 9,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Points_Running_Avg,Rebounds_Running_Avg,Assists_Running_Avg,Steals_Running_Avg,Blocks_Running_Avg,Points_Diff,Rebounds_Diff,Assists_Diff,Steals_Diff,Blocks_Diff,Position
LeBron James,LAL,49,39.0,2023-01-25,38-026,LAL,,SAS,W (+9),1,35:19,8.0,20.0,0.4,1.0,6.0,0.167,3.0,4.0,0.75,1.0,8.0,9.0,11.0,0.0,0.0,6.0,0.0,20.0,13.6,2.0,29.949,8.487,7.026,1.0,0.615,-9.949,0.513,3.974,-1.0,-0.615,PF
LeBron James,LAL,50,40.0,2023-01-28,38-029,LAL,@,BOS,L (-4),1,44:13,15.0,30.0,0.5,6.0,12.0,0.5,5.0,6.0,0.833,1.0,8.0,9.0,8.0,0.0,0.0,2.0,2.0,41.0,31.5,1.0,30.225,8.5,7.05,0.975,0.6,10.775,0.5,0.95,-0.975,-0.6,PF
LeBron James,LAL,52,41.0,2023-01-31,38-032,LAL,@,NYK,W (+6),1,42:56,11.0,25.0,0.44,2.0,8.0,0.25,4.0,7.0,0.571,1.0,9.0,10.0,11.0,1.0,0.0,5.0,2.0,28.0,20.0,22.0,30.171,8.537,7.146,0.976,0.585,-2.171,1.463,3.854,0.024,-0.585,PF
LeBron James,LAL,53,42.0,2023-02-02,38-034,LAL,@,IND,W (+1),1,32:58,11.0,19.0,0.579,2.0,5.0,0.4,2.0,2.0,1.0,2.0,5.0,7.0,7.0,0.0,0.0,3.0,1.0,26.0,21.5,-4.0,30.071,8.5,7.143,0.952,0.571,-4.071,-1.5,-0.143,-0.952,-0.571,PF
LeBron James,LAL,54,43.0,2023-02-04,38-036,LAL,@,NOP,L (-5),1,39:37,10.0,22.0,0.455,1.0,7.0,0.143,6.0,9.0,0.667,0.0,9.0,9.0,6.0,0.0,0.0,2.0,2.0,27.0,18.5,-5.0,30.0,8.512,7.116,0.93,0.558,-3.0,0.488,-1.116,-0.93,-0.558,PF
LeBron James,LAL,55,44.0,2023-02-07,38-039,LAL,,OKC,L (-3),1,33:57,13.0,20.0,0.65,4.0,6.0,0.667,8.0,10.0,0.8,0.0,7.0,7.0,3.0,3.0,0.0,4.0,3.0,38.0,30.4,8.0,30.182,8.477,7.023,0.977,0.545,7.818,-1.477,-4.023,2.023,-0.545,PF
LeBron James,LAL,59,45.0,2023-02-15,38-047,LAL,,NOP,W (+18),1,29:13,7.0,14.0,0.5,0.0,5.0,0.0,7.0,10.0,0.7,0.0,6.0,6.0,6.0,0.0,1.0,4.0,1.0,21.0,15.1,14.0,29.978,8.422,7.0,0.956,0.556,-8.978,-2.422,-1.0,-0.956,0.444,PF
LeBron James,LAL,60,46.0,2023-02-23,38-055,LAL,,GSW,W (+13),1,26:19,5.0,20.0,0.25,2.0,6.0,0.333,1.0,2.0,0.5,3.0,6.0,9.0,8.0,0.0,0.0,2.0,2.0,13.0,7.3,22.0,29.609,8.435,7.022,0.935,0.543,-16.609,0.565,0.978,-0.935,-0.543,PF
LeBron James,LAL,61,47.0,2023-02-26,38-058,LAL,@,DAL,W (+3),1,36:51,10.0,23.0,0.435,1.0,6.0,0.167,5.0,7.0,0.714,3.0,5.0,8.0,3.0,1.0,1.0,3.0,4.0,26.0,15.9,0.0,29.532,8.426,6.936,0.936,0.553,-3.532,-0.426,-3.936,0.064,0.447,PF
LeBron James,LAL,76,49.0,2023-03-29,38-089,LAL,@,CHI,W (+11),1,31:16,10.0,19.0,0.526,1.0,3.0,0.333,4.0,4.0,1.0,3.0,5.0,8.0,4.0,2.0,0.0,4.0,2.0,25.0,19.3,23.0,29.438,8.417,6.875,0.958,0.542,-4.438,-0.417,-2.875,1.042,-0.542,PF
LeBron James,LAL,77,50.0,2023-03-31,38-091,LAL,@,MIN,W (+12),1,32:29,7.0,19.0,0.368,1.0,3.0,0.333,3.0,4.0,0.75,1.0,9.0,10.0,6.0,1.0,2.0,3.0,1.0,18.0,13.7,,29.204,8.449,6.857,0.959,0.571,-11.204,1.551,-0.857,0.041,1.429,PF
LeBron James,LAL,78,51.0,2023-04-02,38-093,LAL,@,HOU,W (+25),1,29:21,8.0,18.0,0.444,1.0,7.0,0.143,1.0,1.0,1.0,2.0,8.0,10.0,11.0,0.0,1.0,1.0,1.0,18.0,19.4,23.0,28.98,8.48,6.94,0.94,0.58,-10.98,1.52,4.06,-0.94,0.42,PF
LeBron James,LAL,79,52.0,2023-04-04,38-095,LAL,@,UTA,W (+2),1,38:28,14.0,27.0,0.519,3.0,10.0,0.3,6.0,6.0,1.0,0.0,5.0,5.0,6.0,1.0,1.0,5.0,2.0,37.0,25.3,-7.0,29.137,8.412,6.922,0.941,0.588,7.863,-3.412,-0.922,0.059,0.412,PF
LeBron James,LAL,80,53.0,2023-04-05,38-096,LAL,@,LAC,L (-7),1,35:06,13.0,20.0,0.65,4.0,6.0,0.667,3.0,5.0,0.6,0.0,8.0,8.0,7.0,1.0,1.0,6.0,0.0,33.0,26.4,-10.0,29.212,8.404,6.923,0.942,0.596,3.788,-0.404,0.077,0.058,0.404,PF
LeBron James,LAL,81,54.0,2023-04-07,38-098,LAL,,PHO,W (+14),1,29:21,6.0,19.0,0.316,3.0,7.0,0.429,1.0,2.0,0.5,0.0,6.0,6.0,6.0,0.0,0.0,5.0,1.0,16.0,5.3,11.0,28.962,8.358,6.906,0.925,0.585,-12.962,-2.358,-0.906,-0.925,-0.585,PF
LeBron James,LAL,82,55.0,2023-04-09,38-100,LAL,,UTA,W (+11),1,33:13,13.0,25.0,0.52,8.0,14.0,0.571,2.0,2.0,1.0,1.0,5.0,6.0,6.0,1.0,1.0,2.0,0.0,36.0,29.8,20.0,29.093,8.315,6.889,0.926,0.593,6.907,-2.315,-0.889,0.074,0.407,PF
Anthony Davis,LAL,1,1.0,2022-10-18,29-221,LAL,@,GSW,L (-14),1,35:36,10.0,22.0,0.455,0.0,3.0,0.0,7.0,9.0,0.778,0.0,6.0,6.0,0.0,4.0,1.0,3.0,2.0,27.0,17.5,-21.0,27.0,6.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,C
Anthony Davis,LAL,2,2.0,2022-10-20,29-223,LAL,,LAC,L (-6),1,31:56,9.0,16.0,0.563,2.0,4.0,0.5,5.0,7.0,0.714,2.0,6.0,8.0,0.0,2.0,0.0,2.0,2.0,25.0,19.0,5.0,26.0,7.0,0.0,3.0,0.5,-1.0,1.0,0.0,-1.0,-0.5,C
Anthony Davis,LAL,3,3.0,2022-10-23,29-226,LAL,,POR,L (-2),1,36:16,9.0,17.0,0.529,0.0,3.0,0.0,4.0,4.0,1.0,5.0,5.0,10.0,3.0,2.0,6.0,1.0,5.0,22.0,24.0,3.0,24.667,8.0,1.0,2.667,2.333,-2.667,2.0,2.0,-0.667,3.667,C
Anthony Davis,LAL,4,4.0,2022-10-26,29-229,LAL,@,DEN,L (-11),1,36:26,11.0,19.0,0.579,0.0,1.0,0.0,0.0,1.0,0.0,1.0,13.0,14.0,5.0,3.0,2.0,0.0,1.0,22.0,24.8,-22.0,24.0,9.5,2.0,2.75,2.25,-2.0,4.5,3.0,0.25,-0.25,C
Anthony Davis,LAL,6,5.0,2022-10-30,29-233,LAL,,DEN,W (+11),1,36:48,10.0,18.0,0.556,0.0,0.0,,3.0,4.0,0.75,6.0,9.0,15.0,2.0,1.0,1.0,2.0,3.0,23.0,20.8,15.0,23.8,10.6,2.0,2.4,2.0,-0.8,4.4,0.0,-1.4,-1.0,C
Anthony Davis,LAL,7,6.0,2022-11-02,29-236,LAL,,NOP,W (+3),1,37:12,8.0,17.0,0.471,0.0,0.0,,4.0,4.0,1.0,5.0,11.0,16.0,4.0,1.0,4.0,1.0,3.0,20.0,22.5,9.0,23.167,11.5,2.333,2.167,2.333,-3.167,4.5,1.667,-1.167,1.667,C
Anthony Davis,LAL,8,7.0,2022-11-04,29-238,LAL,,UTA,L (-14),1,34:51,9.0,17.0,0.529,1.0,2.0,0.5,3.0,3.0,1.0,3.0,5.0,8.0,2.0,0.0,2.0,1.0,3.0,22.0,17.9,-8.0,23.0,11.0,2.286,1.857,2.286,-1.0,-3.0,-0.286,-1.857,-0.286,C
Anthony Davis,LAL,9,8.0,2022-11-06,29-240,LAL,,CLE,L (-14),1,32:45,7.0,12.0,0.583,0.0,0.0,,5.0,9.0,0.556,3.0,9.0,12.0,4.0,0.0,1.0,1.0,4.0,19.0,17.5,-7.0,22.5,11.125,2.5,1.625,2.125,-3.5,0.875,1.5,-1.625,-1.125,C
Anthony Davis,LAL,10,9.0,2022-11-07,29-241,LAL,@,UTA,L (-23),1,29:12,11.0,18.0,0.611,1.0,1.0,1.0,6.0,7.0,0.857,1.0,3.0,4.0,2.0,1.0,1.0,2.0,2.0,29.0,22.3,-9.0,23.222,10.333,2.444,1.556,2.0,5.778,-6.333,-0.444,-0.556,-1.0,C
Anthony Davis,LAL,11,10.0,2022-11-09,29-243,LAL,@,LAC,L (-13),1,35:21,9.0,16.0,0.563,0.0,1.0,0.0,3.0,4.0,0.75,1.0,8.0,9.0,3.0,0.0,1.0,3.0,5.0,21.0,13.9,-10.0,23.0,10.2,2.5,1.4,1.9,-2.0,-1.2,0.5,-1.4,-0.9,C
Anthony Davis,LAL,12,11.0,2022-11-11,29-245,LAL,,SAC,L (-6),1,34:11,8.0,17.0,0.471,0.0,1.0,0.0,8.0,11.0,0.727,6.0,8.0,14.0,3.0,2.0,3.0,2.0,2.0,24.0,24.1,-7.0,23.091,10.545,2.545,1.455,2.0,0.909,3.455,0.455,0.545,1.0,C
Anthony Davis,LAL,13,12.0,2022-11-13,29-247,LAL,,BRK,W (+13),1,33:38,15.0,25.0,0.6,0.0,0.0,,7.0,7.0,1.0,10.0,8.0,18.0,2.0,0.0,0.0,1.0,5.0,37.0,33.3,15.0,24.25,11.167,2.5,1.333,1.833,12.75,6.833,-0.5,-1.333,-1.833,C
Anthony Davis,LAL,14,13.0,2022-11-18,29-252,LAL,,DET,W (+7),1,34:02,10.0,16.0,0.625,0.0,1.0,0.0,18.0,21.0,0.857,2.0,14.0,16.0,2.0,1.0,4.0,4.0,3.0,38.0,35.2,4.0,25.308,11.538,2.462,1.308,2.0,12.692,4.462,-0.462,-0.308,2.0,C
Anthony Davis,LAL,15,14.0,2022-11-20,29-254,LAL,,SAS,W (+31),1,27:46,12.0,19.0,0.632,0.0,2.0,0.0,6.0,6.0,1.0,3.0,15.0,18.0,2.0,3.0,1.0,2.0,1.0,30.0,30.8,34.0,25.643,12.0,2.429,1.429,1.929,4.357,6.0,-0.429,1.571,-0.929,C
Anthony Davis,LAL,16,15.0,2022-11-22,29-256,LAL,@,PHO,L (-10),1,38:23,11.0,17.0,0.647,0.0,0.0,,15.0,16.0,0.938,3.0,18.0,21.0,2.0,5.0,5.0,6.0,2.0,37.0,39.7,-3.0,26.4,12.6,2.4,1.667,2.133,10.6,8.4,-0.4,3.333,2.867,C
Anthony Davis,LAL,17,16.0,2022-11-25,29-259,LAL,@,SAS,W (+11),1,35:04,10.0,13.0,0.769,0.0,0.0,,5.0,7.0,0.714,4.0,11.0,15.0,4.0,1.0,3.0,3.0,4.0,25.0,26.5,16.0,26.312,12.75,2.5,1.625,2.188,-1.312,2.25,1.5,-0.625,0.812,C
Anthony Davis,LAL,19,17.0,2022-11-28,29-262,LAL,,IND,L (-1),1,36:30,9.0,15.0,0.6,0.0,0.0,,7.0,10.0,0.7,3.0,10.0,13.0,6.0,0.0,4.0,2.0,4.0,25.0,25.4,-1.0,26.235,12.765,2.706,1.529,2.294,-1.235,0.235,3.294,-1.529,1.706,C
Anthony Davis,LAL,20,18.0,2022-11-30,29-264,LAL,,POR,W (+19),1,29:08,9.0,17.0,0.529,1.0,2.0,0.5,8.0,9.0,0.889,5.0,7.0,12.0,1.0,1.0,3.0,2.0,3.0,27.0,24.5,8.0,26.278,12.722,2.611,1.5,2.333,0.722,-0.722,-1.611,-0.5,0.667,C
Anthony Davis,LAL,21,19.0,2022-12-02,29-266,LAL,@,MIL,W (+4),1,39:37,18.0,27.0,0.667,2.0,3.0,0.667,6.0,7.0,0.857,2.0,8.0,10.0,4.0,0.0,3.0,0.0,2.0,44.0,39.8,5.0,27.211,12.579,2.684,1.421,2.368,16.789,-2.579,1.316,-1.421,0.632,C
Anthony Davis,LAL,22,20.0,2022-12-04,29-268,LAL,@,WAS,W (+11),1,37:32,22.0,30.0,0.733,2.0,3.0,0.667,9.0,9.0,1.0,3.0,14.0,17.0,1.0,0.0,3.0,2.0,1.0,55.0,49.5,17.0,28.6,12.8,2.6,1.35,2.4,26.4,4.2,-1.6,-1.35,0.6,C
Anthony Davis,LAL,23,21.0,2022-12-06,29-270,LAL,@,CLE,L (-14),1,8:07,0.0,0.0,,0.0,0.0,,1.0,3.0,0.333,1.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,2.9,-6.0,27.286,12.333,2.571,1.286,2.286,-26.286,-9.333,-0.571,-1.286,-2.286,C
Anthony Davis,LAL,25,22.0,2022-12-09,29-273,LAL,@,PHI,L (-11),1,36:10,9.0,13.0,0.692,0.0,1.0,0.0,13.0,14.0,0.929,2.0,10.0,12.0,0.0,2.0,2.0,3.0,5.0,31.0,27.9,16.0,27.455,12.318,2.455,1.318,2.273,3.545,-0.318,-2.455,0.682,-0.273,C
Anthony Davis,LAL,26,23.0,2022-12-11,29-275,LAL,@,DET,W (+7),1,35:44,12.0,18.0,0.667,0.0,1.0,0.0,10.0,12.0,0.833,3.0,12.0,15.0,7.0,2.0,1.0,1.0,3.0,34.0,36.5,7.0,27.739,12.435,2.652,1.348,2.217,6.261,2.565,4.348,0.652,-1.217,C
Anthony Davis,LAL,27,24.0,2022-12-13,29-277,LAL,,BOS,L (-4),1,46:01,13.0,24.0,0.542,0.0,2.0,0.0,11.0,15.0,0.733,4.0,8.0,12.0,3.0,1.0,1.0,1.0,1.0,37.0,31.4,-8.0,28.125,12.417,2.667,1.333,2.167,8.875,-0.417,0.333,-0.333,-1.167,C
Anthony Davis,LAL,28,25.0,2022-12-16,29-280,LAL,,DEN,W (+18),1,17:27,4.0,6.0,0.667,0.0,0.0,,2.0,2.0,1.0,0.0,4.0,4.0,2.0,1.0,1.0,2.0,2.0,10.0,8.9,-4.0,27.4,12.08,2.64,1.32,2.12,-17.4,-8.08,-0.64,-0.32,-1.12,C
Anthony Davis,LAL,52,28.0,2023-01-31,29-326,LAL,@,NYK,W (+6),1,36:53,9.0,16.0,0.563,0.0,1.0,0.0,9.0,11.0,0.818,2.0,7.0,9.0,1.0,2.0,0.0,5.0,3.0,27.0,18.6,16.0,27.385,11.962,2.577,1.346,2.038,-0.385,-2.962,-1.577,0.654,-2.038,C
Anthony Davis,LAL,53,29.0,2023-02-02,29-328,LAL,@,IND,W (+1),1,34:32,13.0,27.0,0.481,0.0,3.0,0.0,5.0,5.0,1.0,5.0,9.0,14.0,2.0,1.0,2.0,2.0,0.0,31.0,25.3,-6.0,27.519,12.037,2.556,1.333,2.037,3.481,1.963,-0.556,-0.333,-0.037,C
Anthony Davis,LAL,54,30.0,2023-02-04,29-330,LAL,@,NOP,L (-5),1,38:26,13.0,25.0,0.52,2.0,5.0,0.4,6.0,7.0,0.857,4.0,10.0,14.0,3.0,1.0,2.0,2.0,3.0,34.0,28.4,0.0,27.75,12.107,2.571,1.321,2.036,6.25,1.893,0.429,-0.321,-0.036,C
Anthony Davis,LAL,55,31.0,2023-02-07,29-333,LAL,,OKC,L (-3),1,30:36,6.0,9.0,0.667,0.0,0.0,,1.0,2.0,0.5,3.0,5.0,8.0,2.0,2.0,1.0,2.0,4.0,13.0,12.8,-4.0,27.241,11.966,2.552,1.345,2.0,-14.241,-3.966,-0.552,0.655,-1.0,C
Anthony Davis,LAL,56,32.0,2023-02-09,29-335,LAL,,MIL,L (-9),1,35:00,9.0,22.0,0.409,0.0,2.0,0.0,5.0,6.0,0.833,5.0,11.0,16.0,2.0,0.0,0.0,5.0,5.0,23.0,12.0,-7.0,27.1,12.1,2.533,1.3,1.933,-4.1,3.9,-0.533,-1.3,-1.933,C
Anthony Davis,LAL,57,33.0,2023-02-11,29-337,LAL,@,GSW,W (+6),1,35:44,5.0,19.0,0.263,0.0,1.0,0.0,3.0,4.0,0.75,2.0,14.0,16.0,1.0,0.0,3.0,4.0,2.0,13.0,4.9,8.0,26.645,12.226,2.484,1.258,1.968,-13.645,3.774,-1.484,-1.258,1.032,C
Anthony Davis,LAL,58,34.0,2023-02-13,29-339,LAL,@,POR,L (-12),1,31:04,8.0,18.0,0.444,0.0,2.0,0.0,3.0,3.0,1.0,3.0,17.0,20.0,1.0,0.0,3.0,2.0,3.0,19.0,16.4,-10.0,26.406,12.469,2.438,1.219,2.0,-7.406,7.531,-1.438,-1.219,1.0,C
Anthony Davis,LAL,59,35.0,2023-02-15,29-341,LAL,,NOP,W (+18),1,30:10,13.0,17.0,0.765,0.0,1.0,0.0,2.0,5.0,0.4,2.0,8.0,10.0,5.0,1.0,2.0,0.0,2.0,28.0,29.0,18.0,26.455,12.394,2.515,1.212,2.0,1.545,-2.394,2.485,-0.212,0.0,C
Anthony Davis,LAL,60,36.0,2023-02-23,29-349,LAL,,GSW,W (+13),1,25:31,3.0,5.0,0.6,0.0,0.0,,6.0,8.0,0.75,3.0,9.0,12.0,1.0,0.0,2.0,1.0,2.0,12.0,14.0,5.0,26.029,12.382,2.471,1.176,2.0,-14.029,-0.382,-1.471,-1.176,0.0,C
Anthony Davis,LAL,61,37.0,2023-02-26,29-352,LAL,@,DAL,W (+3),1,36:38,12.0,20.0,0.6,0.0,2.0,0.0,6.0,9.0,0.667,4.0,11.0,15.0,4.0,1.0,3.0,1.0,2.0,30.0,29.8,16.0,26.143,12.457,2.514,1.171,2.029,3.857,2.543,1.486,-0.171,0.971,C
Anthony Davis,LAL,62,38.0,2023-02-28,29-354,LAL,@,MEM,L (-12),1,35:32,9.0,19.0,0.474,0.0,1.0,0.0,10.0,13.0,0.769,6.0,13.0,19.0,0.0,0.0,5.0,5.0,3.0,28.0,22.5,-9.0,26.194,12.639,2.444,1.139,2.111,1.806,6.361,-2.444,-1.139,2.889,C
Anthony Davis,LAL,64,39.0,2023-03-03,29-357,LAL,,MIN,L (-8),1,32:23,12.0,22.0,0.545,2.0,4.0,0.5,12.0,14.0,0.857,1.0,4.0,5.0,2.0,1.0,2.0,6.0,3.0,38.0,25.1,-8.0,26.514,12.432,2.432,1.135,2.108,11.486,-7.432,-0.432,-0.135,-0.108,C
Anthony Davis,LAL,65,40.0,2023-03-05,29-359,LAL,,GSW,W (+8),1,37:35,14.0,25.0,0.56,1.0,3.0,0.333,10.0,13.0,0.769,3.0,5.0,8.0,6.0,0.0,2.0,2.0,2.0,39.0,32.3,17.0,26.842,12.316,2.526,1.105,2.105,12.158,-4.316,3.474,-1.105,-0.105,C
Anthony Davis,LAL,66,41.0,2023-03-07,29-361,LAL,,MEM,W (+9),1,35:32,11.0,17.0,0.647,1.0,2.0,0.5,7.0,9.0,0.778,4.0,18.0,22.0,3.0,0.0,2.0,7.0,2.0,30.0,25.6,24.0,26.923,12.564,2.538,1.077,2.103,3.077,9.436,0.462,-1.077,-0.103,C
Anthony Davis,LAL,67,42.0,2023-03-10,29-364,LAL,,TOR,W (+10),1,32:34,4.0,7.0,0.571,0.0,0.0,,0.0,0.0,,3.0,6.0,9.0,3.0,0.0,4.0,1.0,3.0,8.0,11.3,-11.0,26.45,12.475,2.55,1.05,2.15,-18.45,-3.475,0.45,-1.05,1.85,C
Anthony Davis,LAL,68,43.0,2023-03-12,30-001,LAL,,NYK,L (-4),1,37:14,8.0,18.0,0.444,0.0,1.0,0.0,1.0,5.0,0.2,6.0,10.0,16.0,4.0,2.0,1.0,1.0,1.0,17.0,17.3,9.0,26.22,12.561,2.585,1.073,2.122,-9.22,3.439,1.415,0.927,-1.122,C
Anthony Davis,LAL,69,44.0,2023-03-14,30-003,LAL,@,NOP,W (+15),1,33:19,11.0,18.0,0.611,1.0,2.0,0.5,12.0,13.0,0.923,6.0,11.0,17.0,1.0,0.0,0.0,3.0,1.0,35.0,31.2,18.0,26.429,12.667,2.548,1.048,2.071,8.571,4.333,-1.548,-1.048,-2.071,C
Anthony Davis,LAL,71,45.0,2023-03-17,30-006,LAL,,DAL,L (-1),1,36:43,9.0,14.0,0.643,0.0,1.0,0.0,8.0,11.0,0.727,3.0,7.0,10.0,3.0,0.0,1.0,2.0,5.0,26.0,21.6,1.0,26.419,12.605,2.558,1.023,2.047,-0.419,-2.605,0.442,-1.023,-1.047,C
Anthony Davis,LAL,72,46.0,2023-03-19,30-008,LAL,,ORL,W (+6),1,34:21,6.0,15.0,0.4,0.0,0.0,,3.0,6.0,0.5,2.0,9.0,11.0,1.0,2.0,4.0,5.0,4.0,15.0,8.7,-3.0,26.159,12.568,2.523,1.045,2.091,-11.159,-1.568,-1.523,0.955,1.909,C
Anthony Davis,LAL,73,47.0,2023-03-22,30-011,LAL,,PHO,W (+11),1,38:17,10.0,18.0,0.556,0.0,0.0,,7.0,10.0,0.7,1.0,8.0,9.0,5.0,1.0,0.0,1.0,4.0,27.0,22.2,13.0,26.178,12.489,2.578,1.044,2.044,0.822,-3.489,2.422,-0.044,-2.044,C
Anthony Davis,LAL,74,48.0,2023-03-24,30-013,LAL,,OKC,W (+5),1,36:29,15.0,21.0,0.714,0.0,1.0,0.0,7.0,11.0,0.636,5.0,10.0,15.0,1.0,1.0,0.0,1.0,1.0,37.0,33.5,8.0,26.413,12.543,2.543,1.043,2.0,10.587,2.457,-1.543,-0.043,-2.0,C
Anthony Davis,LAL,75,49.0,2023-03-26,30-015,LAL,,CHI,L (-10),1,35:53,6.0,8.0,0.75,0.0,0.0,,3.0,6.0,0.5,2.0,7.0,9.0,5.0,1.0,1.0,2.0,5.0,15.0,15.3,7.0,26.17,12.468,2.596,1.043,1.979,-11.17,-3.468,2.404,-0.043,-0.979,C
Anthony Davis,LAL,76,50.0,2023-03-29,30-018,LAL,@,CHI,W (+11),1,38:38,13.0,20.0,0.65,1.0,1.0,1.0,11.0,14.0,0.786,5.0,4.0,9.0,4.0,2.0,2.0,0.0,1.0,38.0,38.5,16.0,26.417,12.396,2.625,1.062,1.979,11.583,-3.396,1.375,0.938,0.021,C
Anthony Davis,LAL,77,51.0,2023-03-31,30-020,LAL,@,MIN,W (+12),1,36:51,15.0,26.0,0.577,0.0,2.0,0.0,8.0,10.0,0.8,8.0,9.0,17.0,0.0,1.0,2.0,3.0,3.0,38.0,31.5,,26.653,12.49,2.571,1.061,1.98,11.347,4.51,-2.571,-0.061,0.02,C
Anthony Davis,LAL,78,52.0,2023-04-02,30-022,LAL,@,HOU,W (+25),1,30:27,15.0,20.0,0.75,0.0,0.0,,10.0,12.0,0.833,4.0,5.0,9.0,1.0,0.0,2.0,0.0,0.0,40.0,37.6,2.0,26.92,12.42,2.54,1.04,1.98,13.08,-3.42,-1.54,-1.04,0.02,C
Anthony Davis,LAL,79,53.0,2023-04-04,30-024,LAL,@,UTA,W (+2),1,42:05,7.0,16.0,0.438,0.0,0.0,,7.0,12.0,0.583,4.0,10.0,14.0,6.0,2.0,2.0,1.0,3.0,21.0,21.8,4.0,26.804,12.451,2.608,1.059,1.98,-5.804,1.549,3.392,0.941,0.02,C
Anthony Davis,LAL,80,54.0,2023-04-05,30-025,LAL,@,LAC,L (-7),1,32:19,7.0,14.0,0.5,0.0,1.0,0.0,3.0,4.0,0.75,4.0,7.0,11.0,3.0,1.0,2.0,1.0,2.0,17.0,17.2,9.0,26.615,12.423,2.615,1.058,1.981,-9.615,-1.423,0.385,-0.058,0.019,C
Anthony Davis,LAL,81,55.0,2023-04-07,30-027,LAL,,PHO,W (+14),1,33:58,4.0,12.0,0.333,0.0,1.0,0.0,6.0,7.0,0.857,4.0,17.0,21.0,4.0,0.0,3.0,1.0,1.0,14.0,18.2,17.0,26.377,12.585,2.642,1.038,2.0,-12.377,8.415,1.358,-1.038,1.0,C
Anthony Davis,LAL,82,56.0,2023-04-09,30-029,LAL,,UTA,W (+11),1,33:57,7.0,15.0,0.467,0.0,0.0,,2.0,2.0,1.0,3.0,10.0,13.0,3.0,3.0,4.0,4.0,2.0,16.0,16.5,10.0,26.185,12.593,2.648,1.074,2.037,-10.185,0.407,0.352,1.926,1.963,C
D'Angelo Russell,LAL,1,1.0,2022-10-19,26-238,MIN,,OKC,W (+7),1,34:35,7.0,16.0,0.438,2.0,6.0,0.333,4.0,5.0,0.8,0.0,5.0,5.0,2.0,1.0,1.0,4.0,5.0,20.0,9.8,-8.0,20.0,5.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,PG
D'Angelo Russell,LAL,1,1.0,2022-10-19,26-238,MIN,,OKC,W (+7),1,34:35,7.0,16.0,0.438,2.0,6.0,0.333,4.0,5.0,0.8,0.0,5.0,5.0,2.0,1.0,1.0,4.0,5.0,20.0,9.8,-8.0,20.0,5.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,PG
D'Angelo Russell,LAL,2,2.0,2022-10-21,26-240,MIN,,UTA,L (-6),1,39:26,8.0,17.0,0.471,3.0,8.0,0.375,4.0,4.0,1.0,1.0,4.0,5.0,7.0,2.0,1.0,3.0,0.0,23.0,20.8,-7.0,21.5,5.0,4.5,1.5,1.0,1.5,0.0,2.5,0.5,0.0,PG
D'Angelo Russell,LAL,2,2.0,2022-10-21,26-240,MIN,,UTA,L (-6),1,39:26,8.0,17.0,0.471,3.0,8.0,0.375,4.0,4.0,1.0,1.0,4.0,5.0,7.0,2.0,1.0,3.0,0.0,23.0,20.8,-7.0,21.5,5.0,4.5,1.5,1.0,1.5,0.0,2.5,0.5,0.0,PG
D'Angelo Russell,LAL,3,3.0,2022-10-23,26-242,MIN,@,OKC,W (+10),1,25:48,2.0,5.0,0.4,0.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,3.0,6.0,1.0,0.0,3.0,0.0,6.0,6.8,0.0,16.333,4.333,5.0,1.333,0.667,-10.333,-1.333,1.0,-0.333,-0.667,PG
D'Angelo Russell,LAL,3,3.0,2022-10-23,26-242,MIN,@,OKC,W (+10),1,25:48,2.0,5.0,0.4,0.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,3.0,6.0,1.0,0.0,3.0,0.0,6.0,6.8,0.0,16.333,4.333,5.0,1.333,0.667,-10.333,-1.333,1.0,-0.333,-0.667,PG
D'Angelo Russell,LAL,4,4.0,2022-10-24,26-243,MIN,,SAS,L (-9),1,31:23,8.0,16.0,0.5,3.0,6.0,0.5,6.0,6.0,1.0,2.0,3.0,5.0,7.0,2.0,1.0,3.0,2.0,25.0,23.1,-12.0,18.5,4.5,5.5,1.5,0.75,6.5,0.5,1.5,0.5,0.25,PG
D'Angelo Russell,LAL,4,4.0,2022-10-24,26-243,MIN,,SAS,L (-9),1,31:23,8.0,16.0,0.5,3.0,6.0,0.5,6.0,6.0,1.0,2.0,3.0,5.0,7.0,2.0,1.0,3.0,2.0,25.0,23.1,-12.0,18.5,4.5,5.5,1.5,0.75,6.5,0.5,1.5,0.5,0.25,PG
D'Angelo Russell,LAL,5,5.0,2022-10-26,26-245,MIN,,SAS,W (+12),1,28:59,5.0,10.0,0.5,1.0,4.0,0.25,1.0,4.0,0.25,0.0,2.0,2.0,9.0,0.0,1.0,4.0,1.0,12.0,9.0,0.0,17.2,4.0,6.2,1.2,0.8,-5.2,-2.0,2.8,-1.2,0.2,PG
